Date,Size [B],Used [B]
2021-04-30T13:49:38.295235,493455872,414610944
2021-04-30T13:49:40.795458,477663272,430403544
2021-04-30T13:49:43.295679,436755928,471310888
2021-04-30T13:49:45.795904,406360920,501705896
2021-04-30T13:49:48.296176,366514216,541552600
2021-04-30T13:49:50.796381,332943552,575123264
2021-04-30T13:49:53.296575,300505112,607561704
2021-04-30T13:49:55.796818,256415784,651651032
2021-04-30T13:49:58.297037,215512816,692554000
2021-04-30T13:50:00.797221,195598376,712468440
2021-04-30T13:50:03.297420,151594488,756472328
2021-04-30T13:50:05.797628,121121672,786945144
2021-04-30T13:50:08.297872,486022256,422044560
2021-04-30T13:50:10.798216,449324144,458742672
2021-04-30T13:50:13.298448,411575408,496491408
2021-04-30T13:50:15.798673,372737976,535328840
2021-04-30T13:50:18.298889,320296480,587770336
2021-04-30T13:50:20.799118,303570032,604496784
2021-04-30T13:50:23.299343,264760048,643306768
2021-04-30T13:50:25.799577,233314696,674752120
2021-04-30T13:50:28.299842,197665904,710400912
2021-04-30T13:50:30.800073,153625712,754441104
2021-04-30T13:50:33.300309,121106120,786960696
2021-04-30T13:50:35.800590,493249136,414817680
2021-04-30T13:50:38.300858,455500400,452566416
2021-04-30T13:50:40.801077,410339872,497726944
2021-04-30T13:50:43.301286,376779488,531287328
2021-04-30T13:50:45.801496,302343264,605723552
2021-04-30T13:50:48.301720,265706096,642360720
2021-04-30T13:50:50.801965,256270960,651795856
2021-04-30T13:50:53.302188,251013376,657053440
2021-04-30T13:50:55.802411,217439872,690626944
2021-04-30T13:50:58.302637,158738688,749328128
2021-04-30T13:51:00.802872,149316208,758750608
2021-04-30T13:51:03.303081,115754216,792312600
2021-04-30T13:51:05.803274,471090152,436976664
2021-04-30T13:51:08.303481,434393688,473673128
2021-04-30T13:51:10.803692,395596376,512470440
2021-04-30T13:51:13.303892,366202648,541864168
2021-04-30T13:51:15.804086,324172888,583893928
2021-04-30T13:51:18.304300,282305656,625761160
2021-04-30T13:51:20.804536,245652056,662414760
2021-04-30T13:51:23.304777,203500568,704566248
2021-04-30T13:51:25.804992,157569624,750497192
2021-04-30T13:51:28.305252,122966616,785100200
2021-04-30T13:51:30.805480,486709264,421357552
2021-04-30T13:51:33.305690,431081648,476985168
2021-04-30T13:51:35.805918,374509584,533557232
2021-04-30T13:51:38.306170,366120976,541945840
2021-04-30T13:51:40.806400,342005776,566061040
2021-04-30T13:51:43.306644,307318336,600748480
2021-04-30T13:51:45.806903,267542120,640524696
2021-04-30T13:51:48.307129,198297984,709768832
2021-04-30T13:51:50.807348,162697232,745369584
2021-04-30T13:51:53.307588,155359248,752707568
2021-04-30T13:51:55.807768,145850032,762216784
2021-04-30T13:51:58.307975,113414160,794652656
2021-04-30T13:52:00.808190,469832584,438234232
2021-04-30T13:52:03.308395,429972024,478094792
2021-04-30T13:52:05.808613,396432264,511634552
2021-04-30T13:52:08.308817,332050192,576019272
2021-04-30T13:52:10.809037,241202864,666863952
2021-04-30T13:52:13.309270,202399208,705667608
2021-04-30T13:52:15.809458,163648392,744418424
2021-04-30T13:52:18.309655,127996808,780070008
2021-04-30T13:52:20.809896,478064712,430002104
2021-04-30T13:52:23.310126,439272984,468793832
2021-04-30T13:52:25.810335,396186056,511880760
2021-04-30T13:52:28.310539,352239264,555827552
2021-04-30T13:52:30.810725,339462784,568604032
2021-04-30T13:52:33.310936,289316880,618749936
2021-04-30T13:52:35.811143,263112960,644953856
2021-04-30T13:52:38.311381,214872832,693193984
2021-04-30T13:52:40.811637,165592744,742474072
2021-04-30T13:52:43.311850,159303936,748762880
2021-04-30T13:52:45.812059,487274840,420791976
2021-04-30T13:52:48.312527,472872176,435194640
2021-04-30T13:52:50.812701,416232384,491834432
2021-04-30T13:52:53.312886,394237480,513829336
2021-04-30T13:52:55.813099,367974552,540092264
2021-04-30T13:52:58.313337,335497816,572569000
2021-04-30T13:53:00.813556,275734792,632332024
2021-04-30T13:53:03.313797,252677672,655389144
2021-04-30T13:53:05.814030,223317544,684749272
2021-04-30T13:53:08.314286,199202344,708864472
2021-04-30T13:53:10.814522,162424976,745641840
2021-04-30T13:53:13.314772,125802024,782264792
2021-04-30T13:53:15.814988,443045872,465020944
2021-04-30T13:53:18.315218,430544768,477522048
2021-04-30T13:53:20.815460,396955280,511111536
2021-04-30T13:53:23.315692,346653776,561413040
2021-04-30T13:53:25.815916,328834944,579231872
2021-04-30T13:53:28.316171,300521344,607545472
2021-04-30T13:53:30.816368,258571360,649495456
2021-04-30T13:53:33.316557,222785880,685280936
2021-04-30T13:53:35.816792,175742848,732323968
2021-04-30T13:53:38.317017,145273720,762793096
2021-04-30T13:53:40.817263,480112384,427954432
2021-04-30T13:53:43.317494,454900024,453166792
2021-04-30T13:53:45.817715,425595232,482471584
2021-04-30T13:53:48.317930,392040800,516026016
2021-04-30T13:53:50.818138,353121816,554945000
2021-04-30T13:53:53.318388,297668960,610397856
2021-04-30T13:53:55.818636,290314720,617752096
2021-04-30T13:53:58.318846,258857648,649209168
2021-04-30T13:54:00.819063,211685728,696381088
2021-04-30T13:54:03.319277,195901752,712165064
2021-04-30T13:54:05.819496,149808928,758257888
2021-04-30T13:54:08.319731,124604128,783462688
2021-04-30T13:54:10.819961,463971184,444095632
2021-04-30T13:54:13.320171,431473280,476593536
2021-04-30T13:54:15.820387,397918848,510147968
2021-04-30T13:54:18.320575,340139544,567927272
2021-04-30T13:54:20.820756,295103288,612963528
2021-04-30T13:54:23.320977,277317696,630749120
2021-04-30T13:54:25.821201,269992576,638074240
2021-04-30T13:54:28.321433,236430152,671636664
2021-04-30T13:54:30.821666,204980864,703085952
2021-04-30T13:54:33.321886,166146104,741920712
2021-04-30T13:54:35.822106,125287040,782779776
2021-04-30T13:54:38.322346,474192128,433874688
2021-04-30T13:54:40.822539,421657288,486409528
2021-04-30T13:54:43.322757,412328192,495738624
2021-04-30T13:54:45.822964,367219480,540847336
2021-04-30T13:54:48.323163,326319176,581747640
2021-04-30T13:54:50.823400,269721856,638344960
2021-04-30T13:54:53.323631,261333248,646733568
2021-04-30T13:54:55.823822,224576408,683490408
2021-04-30T13:54:58.324047,179544320,728522496
2021-04-30T13:55:00.824290,135504128,772562688
2021-04-30T13:55:03.324506,487314384,420752432
2021-04-30T13:55:05.824703,469740016,438326800
2021-04-30T13:55:08.324893,434073424,473993392
2021-04-30T13:55:10.825104,393166368,514900448
2021-04-30T13:55:13.325479,348105200,559961616
2021-04-30T13:55:15.825708,335522288,572544528
2021-04-30T13:55:18.325906,293571112,614495704
2021-04-30T13:55:20.826122,254748656,653318160
2021-04-30T13:55:23.326392,213866040,694200776
2021-04-30T13:55:25.826601,177167624,730899192
2021-04-30T13:55:28.326814,120543424,787523392
2021-04-30T13:55:30.827048,485942312,422124504
2021-04-30T13:55:33.327267,451345624,456721192
2021-04-30T13:55:35.827478,398881328,509185488
2021-04-30T13:55:38.327707,378995928,529070888
2021-04-30T13:55:40.827918,322364664,585702152
2021-04-30T13:55:43.328134,255261912,652804904
2021-04-30T13:55:45.828332,223806680,684260136
2021-04-30T13:55:48.328546,214367448,693699368
2021-04-30T13:55:50.828767,208069896,699996920
2021-04-30T13:55:53.328969,183877832,724188984
2021-04-30T13:55:55.829192,146212056,761854760
2021-04-30T13:55:58.329407,473387712,434679104
2021-04-30T13:56:00.829630,449268416,458798400
2021-04-30T13:56:03.329867,425153216,482913600
2021-04-30T13:56:05.830056,391590472,516476344
2021-04-30T13:56:08.330277,347558592,560508224
2021-04-30T13:56:10.830482,303491520,604575296
2021-04-30T13:56:13.330705,261570544,646496272
2021-04-30T13:56:15.830897,225923776,682143040
2021-04-30T13:56:18.331084,200620328,707446488
2021-04-30T13:56:20.831302,154538456,753528360
2021-04-30T13:56:23.331506,112675520,795391296
2021-04-30T13:56:25.831724,438828904,469237912
2021-04-30T13:56:28.331942,432537448,475529368
2021-04-30T13:56:30.832145,386393424,521673392
2021-04-30T13:56:33.332332,352845672,555221144
2021-04-30T13:56:35.832527,317181736,590885080
2021-04-30T13:56:38.332682,275232576,632834240
2021-04-30T13:56:40.832928,234358632,673708184
2021-04-30T13:56:43.333160,188188304,719878512
2021-04-30T13:56:45.833355,167247720,740819096
2021-04-30T13:56:48.333585,137889640,770177176
2021-04-30T13:56:50.833785,477558760,430508056
2021-04-30T13:56:53.333972,451316488,456750328
2021-04-30T13:56:55.834165,407302120,500764696
2021-04-30T13:56:58.334352,377941992,530124824
2021-04-30T13:57:00.834555,326563816,581503000
2021-04-30T13:57:03.334733,258391936,649674880
2021-04-30T13:57:05.834929,237432808,670634008
2021-04-30T13:57:08.335117,231140152,676926664
2021-04-30T13:57:10.835279,193354440,714712376
2021-04-30T13:57:13.335493,151449576,756617240
2021-04-30T13:57:15.835675,126223184,781843632
2021-04-30T13:57:18.335888,468032864,440033952
2021-04-30T13:57:20.836119,430275688,477791128
2021-04-30T13:57:23.336351,385198248,522868568
2021-04-30T13:57:25.836560,352634624,555432192
2021-04-30T13:57:28.336789,299223248,608843568
2021-04-30T13:57:30.836984,289655032,618411784
2021-04-30T13:57:33.337174,234148984,673917832
2021-04-30T13:57:35.837382,214164768,693902048
2021-04-30T13:57:38.337614,175246368,732820448
2021-04-30T13:57:40.837812,138789072,769277744
2021-04-30T13:57:43.338001,485791448,422275368
2021-04-30T13:57:45.838185,440610576,467456240
2021-04-30T13:57:48.338372,416587480,491479336
2021-04-30T13:57:50.838563,377720784,530346032
2021-04-30T13:57:53.338756,340033240,568033576
2021-04-30T13:57:55.838956,297035472,611031344
2021-04-30T13:57:58.339135,250904256,657162560
2021-04-30T13:58:00.839314,223647448,684419368
2021-04-30T13:58:03.339534,200580824,707485992
2021-04-30T13:58:05.839742,135536368,772530448
2021-04-30T13:58:08.339931,111449816,796617000
2021-04-30T13:58:10.840139,488618192,419448624
2021-04-30T13:58:13.340319,444728584,463338232
2021-04-30T13:58:15.840527,399694336,508372480
2021-04-30T13:58:18.340742,362753808,545313008
2021-04-30T13:58:20.840930,325245440,582821376
2021-04-30T13:58:23.341131,288547328,619519488
2021-04-30T13:58:25.841318,244507136,663559680
2021-04-30T13:58:28.341503,207713888,700352928
2021-04-30T13:58:30.841705,159566904,748499912
2021-04-30T13:58:33.341915,122858024,785208792
2021-04-30T13:58:35.842108,457273624,450793192
2021-04-30T13:58:38.342290,440241696,467825120
2021-04-30T13:58:40.842485,381776352,526290464
2021-04-30T13:58:43.342699,337742296,570324520
2021-04-30T13:58:45.842961,330404312,577662504
2021-04-30T13:58:48.343187,303121016,604945800
2021-04-30T13:58:50.843383,259080760,648986056
2021-04-30T13:58:53.343599,228690392,679376424
2021-04-30T13:58:55.843811,199330264,708736552
2021-04-30T13:58:58.343997,154144216,753922600
2021-04-30T13:59:00.844175,128007728,780059088
2021-04-30T13:59:03.344392,450800192,457266624
2021-04-30T13:59:05.844592,408924440,499142376
2021-04-30T13:59:08.344770,401586456,506480360
2021-04-30T13:59:10.844947,376420632,531646184
2021-04-30T13:59:13.345136,330281240,577785576
2021-04-30T13:59:15.845373,287289624,620777192
2021-04-30T13:59:18.345753,269465880,638600936
2021-04-30T13:59:20.846028,228569368,679497448
2021-04-30T13:59:23.346219,196065560,712001256
2021-04-30T13:59:25.846414,161457096,746609720
2021-04-30T13:59:28.346627,122665240,785401576
2021-04-30T13:59:30.846849,469676152,438390664
2021-04-30T13:59:33.347063,426686584,481380232
2021-04-30T13:59:35.847287,376354936,531711880
2021-04-30T13:59:38.347507,369012856,539053960
2021-04-30T13:59:40.847726,321828984,586237832
2021-04-30T13:59:43.347957,294557832,613508984
2021-04-30T13:59:45.848181,233703520,674363296
2021-04-30T13:59:48.348448,223262840,684803976
2021-04-30T13:59:50.848666,195961000,712105816
2021-04-30T13:59:53.348874,167673992,740392824
2021-04-30T13:59:55.849061,479983016,428083800
2021-04-30T13:59:58.349260,422313384,485753432
2021-04-30T14:00:00.849482,387708328,520358488
2021-04-30T14:00:03.349879,368833960,539232856
2021-04-30T14:00:05.850136,361495976,546570840
2021-04-30T14:00:08.350417,356251048,551815768
2021-04-30T14:00:10.850656,314283192,593783624
2021-04-30T14:00:13.350890,284941680,623125136
2021-04-30T14:00:15.851124,260824440,647242376
2021-04-30T14:00:18.351360,204209576,703857240
2021-04-30T14:00:20.851582,188392080,719674736
2021-04-30T14:00:23.351832,160167336,747899480
2021-04-30T14:00:25.852063,125496752,782570064
2021-04-30T14:00:28.352308,462125408,445941408
2021-04-30T14:00:30.852518,442133304,465933512
2021-04-30T14:00:33.352708,403384784,504682032
2021-04-30T14:00:35.852920,366666400,541400416
2021-04-30T14:00:38.353156,327905632,580161184
2021-04-30T14:00:40.853377,292247928,615818888
2021-04-30T14:00:43.353596,256604512,651462304
2021-04-30T14:00:45.853821,213525768,694541048
2021-04-30T14:00:48.354059,172718432,735348384
2021-04-30T14:00:50.854308,133906864,774159952
2021-04-30T14:00:53.354581,466210992,441855824
2021-04-30T14:00:55.854829,426365104,481701712
2021-04-30T14:00:58.355033,388616368,519450448
2021-04-30T14:01:00.855216,342479024,565587792
2021-04-30T14:01:03.355443,298438832,609627984
2021-04-30T14:01:05.855702,250204336,657862480
2021-04-30T14:01:08.355918,202937384,705129432
2021-04-30T14:01:10.856175,156879024,751187792
2021-04-30T14:01:13.356384,146326520,761740296
2021-04-30T14:01:15.856623,482878776,425188040
2021-04-30T14:01:18.356850,447212848,460853968
2021-04-30T14:01:20.857086,412615104,495451712
2021-04-30T14:01:23.357314,341306720,566760096
2021-04-30T14:01:25.857567,313009464,595057352
2021-04-30T14:01:28.357845,301473080,606593736
2021-04-30T14:01:30.858127,296232248,611834568
2021-04-30T14:01:33.358390,259267248,648799568
2021-04-30T14:01:35.858630,217574768,690492048
2021-04-30T14:01:38.358890,177716592,730350224
2021-04-30T14:01:40.859108,136848696,771218120
2021-04-30T14:01:43.359655,471235040,436831776
2021-04-30T14:01:45.859863,414592904,493473912
2021-04-30T14:01:48.360112,392593888,515472928
2021-04-30T14:01:50.860304,384184952,523881864
2021-04-30T14:01:53.360486,322331160,585735656
2021-04-30T14:01:55.860723,300319200,607747616
2021-04-30T14:01:58.360951,266756368,641310448
2021-04-30T14:02:00.861165,223703432,684363384
2021-04-30T14:02:03.361411,175518216,732548600
2021-04-30T14:02:05.861633,134593192,773473624
2021-04-30T14:02:08.361843,480586248,427480568
2021-04-30T14:02:10.862061,419760752,488306064
2021-04-30T14:02:13.362323,400894472,507172344
2021-04-30T14:02:15.862568,375728648,532338168
2021-04-30T14:02:18.362828,326443528,581623288
2021-04-30T14:02:20.863076,288664408,619402408
2021-04-30T14:02:23.363342,270871048,637195768
2021-04-30T14:02:25.863565,234077240,673989576
2021-04-30T14:02:28.363783,173193920,734872896
2021-04-30T14:02:30.864018,156567384,751499432
2021-04-30T14:02:33.364293,125062272,783004544
2021-04-30T14:02:35.864535,486571040,421495776
2021-04-30T14:02:38.364754,440645056,467421760
2021-04-30T14:02:40.865015,407090624,500976192
2021-04-30T14:02:43.365281,365147584,542919232
2021-04-30T14:02:45.865491,331593152,576473664
2021-04-30T14:02:48.365689,227782080,680284736
2021-04-30T14:02:50.865891,193181120,714885696
2021-04-30T14:02:53.366097,150187456,757879360
2021-04-30T14:02:55.866301,130204160,777862656
2021-04-30T14:02:58.366516,454909656,453157160
2021-04-30T14:03:00.866744,435033064,473033752
2021-04-30T14:03:03.366943,340661224,567405592
2021-04-30T14:03:05.867137,302904904,605161912
2021-04-30T14:03:08.367345,241022376,667044440
2021-04-30T14:03:10.867568,201182024,706884792
2021-04-30T14:03:13.367802,191763432,716303384
2021-04-30T14:03:15.867982,167517280,740549536
2021-04-30T14:03:18.368151,142478312,765588504
2021-04-30T14:03:20.868331,464403296,443663520
2021-04-30T14:03:23.368540,425608032,482458784
2021-04-30T14:03:25.868744,389932520,518134296
2021-04-30T14:03:28.368989,355351392,552715424
2021-04-30T14:03:30.869232,324944736,583122080
2021-04-30T14:03:33.369469,289280936,618785880
2021-04-30T14:03:35.869707,249447264,658619552
2021-04-30T14:03:38.369907,216873080,691193736
2021-04-30T14:03:40.870081,183378896,724687920
2021-04-30T14:03:43.370292,136199008,771867808
2021-04-30T14:03:45.870544,123618144,784448672
2021-04-30T14:03:48.370780,436253864,471812952
2021-04-30T14:03:50.871027,400646584,507420232
2021-04-30T14:03:53.371276,357666224,550400592
2021-04-30T14:03:55.871553,330403248,577663568
2021-04-30T14:03:58.371789,290557360,617509456
2021-04-30T14:04:00.872008,248539784,659527032
2021-04-30T14:04:03.372253,195077584,712989232
2021-04-30T14:04:05.872503,179408304,728658512
2021-04-30T14:04:08.372737,153170984,754895832
2021-04-30T14:04:10.872982,433924968,474141848
2021-04-30T14:04:13.373233,402583896,505482920
2021-04-30T14:04:15.873474,394189864,513876952
2021-04-30T14:04:18.373687,379508008,528558808
2021-04-30T14:04:20.873901,343855192,564211624
2021-04-30T14:04:23.374104,243198320,664868496
2021-04-30T14:04:25.874275,187547376,720519440
2021-04-30T14:04:28.374490,167693016,740373800
2021-04-30T14:04:30.874750,148829248,759237568
2021-04-30T14:04:33.374927,444625040,463441776
2021-04-30T14:04:35.875133,411144312,496922504
2021-04-30T14:04:38.375402,372072824,535993992
2021-04-30T14:04:40.875652,338790520,569276296
2021-04-30T14:04:43.375868,294750328,613316488
2021-04-30T14:04:45.876117,254885576,653181240
2021-04-30T14:04:48.376338,182552696,725514120
2021-04-30T14:04:50.876567,146903160,761163656
2021-04-30T14:04:53.376791,138514552,769552264
2021-04-30T14:04:55.876984,133256120,774810696
2021-04-30T14:04:58.377197,416251120,491815696
2021-04-30T14:05:00.877430,370109864,537956952
2021-04-30T14:05:03.377661,310352080,597714736
2021-04-30T14:05:05.877876,290413000,617653816
2021-04-30T14:05:08.378090,270506192,637560624
2021-04-30T14:05:10.878342,236951760,671115056
2021-04-30T14:05:13.378538,193927568,714139248
2021-04-30T14:05:15.878742,146774224,761292592
2021-04-30T14:05:18.378936,447960816,460106000
2021-04-30T14:05:20.879154,395408104,512658712
2021-04-30T14:05:23.379441,367992496,540074320
2021-04-30T14:05:25.879727,256073456,651993360
2021-04-30T14:05:28.379974,236106960,671959856
2021-04-30T14:05:30.880164,186865392,721201424
2021-04-30T14:05:33.380364,141740328,766326488
2021-04-30T14:05:35.889471,447691984,460374832
2021-04-30T14:05:38.389652,399363248,508703568
2021-04-30T14:05:40.889866,352193392,555873424
2021-04-30T14:05:43.390123,318667960,589398856
2021-04-30T14:05:45.890348,271531216,636535600
2021-04-30T14:05:48.390598,214908112,693158704
2021-04-30T14:05:50.890840,206519504,701547312
2021-04-30T14:05:53.391112,159310344,748756472
2021-04-30T14:05:55.891331,145690840,762375976
2021-04-30T14:05:58.391562,442305072,465761744
2021-04-30T14:06:00.891796,387753352,520313464
2021-04-30T14:06:03.392033,378343984,529722832
2021-04-30T14:06:05.892266,318520840,589545976
2021-04-30T14:06:08.392538,296555056,611511760
2021-04-30T14:06:10.892799,291299800,616767016
2021-04-30T14:06:13.393023,250383872,657682944
2021-04-30T14:06:15.893259,212668976,695397840
2021-04-30T14:06:18.393509,171756512,736310304
2021-04-30T14:06:20.893740,129808552,778258264
2021-04-30T14:06:23.393959,413567024,494499792
2021-04-30T14:06:25.894170,396832632,511234184
2021-04-30T14:06:28.394389,359090168,548976648
2021-04-30T14:06:30.894585,322392056,585674760
2021-04-30T14:06:33.394761,276252664,631814152
2021-04-30T14:06:35.895017,241644288,666422528
2021-04-30T14:06:38.395259,217502872,690563944
2021-04-30T14:06:40.895445,170330632,737736184
2021-04-30T14:06:43.395632,137842680,770224136
2021-04-30T14:06:45.895862,121051848,787014968
2021-04-30T14:06:48.396135,414730024,493336792
2021-04-30T14:06:50.896365,378011752,530055064
2021-04-30T14:06:53.396584,332868224,575198592
2021-04-30T14:06:55.896799,297289512,610777304
2021-04-30T14:06:58.397003,242763560,665303256
2021-04-30T14:07:00.897208,147330448,760736368
2021-04-30T14:07:03.397378,428850304,479216512
2021-04-30T14:07:05.897590,405864120,502202696
2021-04-30T14:07:08.397795,399572664,508494152
2021-04-30T14:07:10.898010,363916160,544150656
2021-04-30T14:07:13.398251,325125816,582941000
2021-04-30T14:07:15.898468,297862840,610203976
2021-04-30T14:07:18.398659,263257784,644809032
2021-04-30T14:07:20.898846,219188456,688878360
2021-04-30T14:07:23.399059,173080248,734986568
2021-04-30T14:07:25.899270,132176008,775890808
2021-04-30T14:07:28.399465,424182248,483884568
2021-04-30T14:07:30.899690,379100680,528966136
2021-04-30T14:07:33.399927,327718408,580348408
2021-04-30T14:07:35.900167,316172712,591894104
2021-04-30T14:07:38.400390,276340232,631726584
2021-04-30T14:07:40.900590,237540872,670525944
2021-04-30T14:07:43.400808,197327976,710738840
2021-04-30T14:07:45.901019,155713992,752352824
2021-04-30T14:07:48.401235,430325496,477741320
2021-04-30T14:07:50.901443,406210296,501856520
2021-04-30T14:07:53.401643,300296984,607769832
2021-04-30T14:07:55.901845,249899704,658167112
2021-04-30T14:07:58.402098,234243832,673822984
2021-04-30T14:08:00.902279,213272312,694794504
2021-04-30T14:08:03.402455,165035768,743031048
2021-04-30T14:08:05.902698,116803320,791263496
2021-04-30T14:08:08.402935,427143336,480923480
2021-04-30T14:08:10.903148,394587184,513479632
2021-04-30T14:08:13.403371,341169280,566897536
2021-04-30T14:08:15.903622,307614848,600451968
2021-04-30T14:08:18.403842,273743104,634323712
2021-04-30T14:08:20.904052,215244904,692821912
2021-04-30T14:08:23.404282,196465792,711601024
2021-04-30T14:08:25.904478,151379072,756687744
2021-04-30T14:08:28.404686,428273008,479793808
2021-04-30T14:08:30.904916,365438008,542628808
2021-04-30T14:08:33.405171,343507616,564559200
2021-04-30T14:08:35.905421,337216160,570850656
2021-04-30T14:08:38.405673,282690208,625376608
2021-04-30T14:08:40.905899,263815840,644250976
2021-04-30T14:08:43.406128,223958664,684108152
2021-04-30T14:08:45.906331,157847856,750218960
2021-04-30T14:08:48.406549,131695264,776371552
2021-04-30T14:08:50.906795,417532560,490534256
2021-04-30T14:08:53.407032,376640144,531426672
2021-04-30T14:08:55.907245,348326544,559740272
2021-04-30T14:08:58.407492,307434128,600632688
2021-04-30T14:09:00.907696,260184520,647882296
2021-04-30T14:09:03.407906,226677512,681389304
2021-04-30T14:09:05.908119,161609416,746457400
2021-04-30T14:09:08.420389,120787600,787279216
2021-04-30T14:09:10.920569,422754720,485312096
2021-04-30T14:09:13.420799,395493792,512573024
2021-04-30T14:09:15.921277,346189352,561877464
2021-04-30T14:09:18.421492,311605664,596461152
2021-04-30T14:09:20.921723,276925056,631141760
2021-04-30T14:09:23.421970,241351072,666715744
2021-04-30T14:09:25.922215,205629024,702437792
2021-04-30T14:09:28.422453,163727328,744339488
2021-04-30T14:09:30.922657,131211880,776854936
2021-04-30T14:09:33.422874,398230344,509836472
2021-04-30T14:09:35.923137,349990440,558076376
2021-04-30T14:09:38.423376,310077312,597989504
2021-04-30T14:09:40.923600,180126536,727940280
2021-04-30T14:09:43.423847,127692896,780373920
2021-04-30T14:09:45.924117,396380344,511686472
2021-04-30T14:09:48.424368,386933168,521133648
2021-04-30T14:09:50.924598,379601080,528465736
2021-04-30T14:09:53.424831,371214520,536852296
2021-04-30T14:09:55.925047,329269432,578797384
2021-04-30T14:09:58.425262,283118944,624947872
2021-04-30T14:10:00.925477,244225752,663841064
2021-04-30T14:10:03.425687,198184280,709882536
2021-04-30T14:10:05.925894,161484184,746582632
2021-04-30T14:10:08.426079,128934880,779131936
2021-04-30T14:10:10.926279,365113344,542953472
2021-04-30T14:10:13.426485,268644352,639422464
2021-04-30T14:10:15.926682,229796104,678270712
2021-04-30T14:10:18.426903,200484864,707581952
2021-04-30T14:10:20.927129,151203840,756862976
2021-04-30T14:10:23.427351,406193200,501873616
2021-04-30T14:10:25.927569,389418032,518648784
2021-04-30T14:10:28.427788,322271040,585795776
2021-04-30T14:10:30.927992,300275056,607791760
2021-04-30T14:10:33.428220,284514656,623552160
2021-04-30T14:10:35.928428,247850280,660216536
2021-04-30T14:10:38.428658,206965808,701101008
2021-04-30T14:10:40.928846,169217072,738849744
2021-04-30T14:10:43.429038,396831440,511235376
2021-04-30T14:10:45.929257,348552912,559513904
2021-04-30T14:10:48.429484,322376224,585690592
2021-04-30T14:10:50.929741,289876688,618190128
2021-04-30T14:10:53.429948,249968856,658097960
2021-04-30T14:10:55.930152,209130016,698936800
2021-04-30T14:10:58.430334,156658424,751408392
2021-04-30T14:11:00.930517,410229448,497837368
2021-04-30T14:11:03.430725,363193728,544873088
2021-04-30T14:11:05.930936,316999256,591067560
2021-04-30T14:11:08.431186,281404800,626662016
2021-04-30T14:11:10.931413,242609536,665457280
2021-04-30T14:11:13.431665,198569344,709497472
2021-04-30T14:11:15.931908,162917760,745149056
2021-04-30T14:11:18.432123,358467512,549599304
2021-04-30T14:11:20.932326,328156672,579910144
2021-04-30T14:11:23.432535,278819696,629247120
2021-04-30T14:11:25.932755,251600456,656466360
2021-04-30T14:11:28.432978,188694016,719372800
2021-04-30T14:11:30.933204,180297288,727769528
2021-04-30T14:11:33.433420,141510144,766556672
2021-04-30T14:11:35.933643,387425792,520641024
2021-04-30T14:11:38.433865,354919192,553147624
2021-04-30T14:11:40.934109,318221824,589844992
2021-04-30T14:11:43.434367,280432832,627633984
2021-04-30T14:11:45.934575,243646504,664420312
2021-04-30T14:11:48.434840,204975616,703091200
2021-04-30T14:11:50.935043,184728344,723338472
2021-04-30T14:11:53.435215,137830312,770236504
2021-04-30T14:11:55.935426,397913600,510153216
2021-04-30T14:11:58.435643,356938344,551128472
2021-04-30T14:12:00.935835,326608384,581458432
2021-04-30T14:12:03.436052,285700736,622366080
2021-04-30T14:12:05.936282,217547688,690519128
2021-04-30T14:12:08.436478,191339288,716727528
2021-04-30T14:12:10.936651,170287360,737779456
2021-04-30T14:12:13.436816,122131688,785935128
2021-04-30T14:12:15.937030,382229032,525837784
2021-04-30T14:12:18.437250,345537024,562529792
2021-04-30T14:12:20.937481,326664704,581402112
2021-04-30T14:12:23.437713,288915968,619150848
2021-04-30T14:12:25.937936,261645632,646421184
2021-04-30T14:12:28.438165,228828576,679238240
2021-04-30T14:12:30.938377,190349824,717716992
2021-04-30T14:12:33.438542,133720136,774346680
2021-04-30T14:12:35.938744,346549984,561516832
2021-04-30T14:12:38.438960,320362816,587704000
2021-04-30T14:12:40.939193,287879792,620187024
2021-04-30T14:12:43.439420,272153200,635913616
2021-04-30T14:12:45.939638,264803176,643263640
2021-04-30T14:12:48.439882,258519664,649547152
2021-04-30T14:12:50.940122,229159344,678907472
2021-04-30T14:12:53.440343,183013024,725053792
2021-04-30T14:12:55.940569,152599664,755467152
2021-04-30T14:12:58.440777,393719296,514347520
2021-04-30T14:13:00.940999,344434176,563632640
2021-04-30T14:13:03.441222,320318976,587747840
2021-04-30T14:13:05.941465,286764544,621302272
2021-04-30T14:13:08.441662,225947136,682119680
2021-04-30T14:13:10.941867,212291928,695774888
2021-04-30T14:13:13.442069,186101248,721965568
2021-04-30T14:13:15.942263,152520336,755546480
2021-04-30T14:13:18.442463,400067712,507999104
2021-04-30T14:13:20.942643,368608384,539458432
2021-04-30T14:13:23.442806,323519616,584547200
2021-04-30T14:13:25.943014,291000176,617066640
2021-04-30T14:13:28.443248,241730688,666336128
2021-04-30T14:13:30.943460,193446832,714619984
2021-04-30T14:13:33.443706,160990336,747076480
2021-04-30T14:13:35.943935,396858408,511208408
2021-04-30T14:13:38.444186,319245624,588821192
2021-04-30T14:13:40.944425,278412064,629654752
2021-04-30T14:13:43.446624,264774000,643292816
2021-04-30T14:13:45.947018,258487072,649579744
2021-04-30T14:13:48.447233,243747808,664319008
2021-04-30T14:13:50.947446,199739512,708327304
