"Time [ms]","CPU usage [%]","GC activity [%]","Size [B]","Used [B]"
"12:29:29.789, 29 Apr 2021","3,0","0,0","1 671 430 176","1 350 530 712"
"12:29:30.789, 29 Apr 2021","2,8","0,0","1 671 430 176","1 400 862 360"
"12:29:31.789, 29 Apr 2021","2,9","0,0","1 671 430 176","1 451 194 008"
"12:29:32.789, 29 Apr 2021","3,7","0,1","1 671 430 176","523 043 984"
"12:29:33.789, 29 Apr 2021","2,9","0,0","1 671 430 176","569 181 328"
"12:29:34.789, 29 Apr 2021","2,4","0,0","1 671 430 176","615 318 672"
"12:29:35.789, 29 Apr 2021","2,9","0,0","1 671 430 176","669 844 624"
"12:29:36.790, 29 Apr 2021","2,9","0,0","1 671 430 176","720 176 272"
"12:29:37.790, 29 Apr 2021","2,9","0,0","1 671 430 176","768 410 768"
"12:29:38.790, 29 Apr 2021","2,9","0,0","1 671 430 176","818 742 416"
"12:29:39.790, 29 Apr 2021","2,8","0,0","1 671 430 176","864 879 760"
"12:29:40.790, 29 Apr 2021","3,0","0,0","1 671 430 176","913 114 256"
"12:29:41.790, 29 Apr 2021","2,9","0,0","1 671 430 176","961 348 752"
"12:29:42.790, 29 Apr 2021","3,4","0,0","1 671 430 176","1 009 583 248"
"12:29:43.790, 29 Apr 2021","2,9","0,0","1 671 430 176","1 062 012 048"
"12:29:44.791, 29 Apr 2021","2,9","0,0","1 671 430 176","1 108 149 392"
"12:29:45.791, 29 Apr 2021","2,9","0,0","1 671 430 176","1 158 481 040"
"12:29:46.791, 29 Apr 2021","2,9","0,0","1 671 430 176","1 206 715 536"
"12:29:47.791, 29 Apr 2021","2,9","0,0","1 671 430 176","1 259 144 336"
"12:29:48.791, 29 Apr 2021","3,2","0,0","1 671 430 176","1 311 573 136"
"12:29:49.791, 29 Apr 2021","2,9","0,0","1 671 430 176","1 359 807 632"
"12:29:50.791, 29 Apr 2021","2,7","0,0","1 671 430 176","1 410 139 280"
"12:29:51.792, 29 Apr 2021","2,8","0,0","1 671 430 176","1 458 373 776"
"12:29:52.792, 29 Apr 2021","4,3","0,1","1 671 430 176","525 529 712"
"12:29:53.792, 29 Apr 2021","2,9","0,0","1 671 430 176","573 764 208"
"12:29:54.792, 29 Apr 2021","2,9","0,0","1 671 430 176","621 998 704"
"12:29:55.792, 29 Apr 2021","2,6","0,0","1 671 430 176","666 038 896"
"12:29:56.792, 29 Apr 2021","2,8","0,0","1 671 430 176","714 273 392"
"12:29:57.792, 29 Apr 2021","2,9","0,0","1 671 430 176","758 313 584"
"12:29:58.793, 29 Apr 2021","2,8","0,0","1 671 430 176","806 548 080"
"12:29:59.793, 29 Apr 2021","2,9","0,0","1 671 430 176","854 782 576"
"12:30:00.793, 29 Apr 2021","2,9","0,0","1 671 430 176","903 017 072"
"12:30:01.793, 29 Apr 2021","3,0","0,0","1 671 430 176","953 348 720"
"12:30:02.793, 29 Apr 2021","2,7","0,0","1 671 430 176","999 486 064"
"12:30:03.793, 29 Apr 2021","2,8","0,0","1 671 430 176","1 049 817 712"
"12:30:04.793, 29 Apr 2021","2,9","0,0","1 671 430 176","1 100 149 360"
"12:30:05.793, 29 Apr 2021","2,6","0,0","1 671 430 176","1 148 383 856"
"12:30:06.794, 29 Apr 2021","2,8","0,0","1 671 430 176","1 190 326 896"
"12:30:07.794, 29 Apr 2021","2,9","0,0","1 671 430 176","1 240 658 544"
"12:30:08.794, 29 Apr 2021","2,9","0,0","1 671 430 176","1 286 795 888"
"12:30:09.794, 29 Apr 2021","2,8","0,0","1 671 430 176","1 335 030 384"
"12:30:10.794, 29 Apr 2021","2,6","0,0","1 671 430 176","1 383 264 880"
"12:30:11.794, 29 Apr 2021","2,8","0,0","1 671 430 176","1 433 596 528"
"12:30:12.794, 29 Apr 2021","2,9","0,0","1 671 430 176","1 481 831 024"
"12:30:13.795, 29 Apr 2021","3,6","0,1","1 671 430 176","550 341 216"
"12:30:14.795, 29 Apr 2021","2,9","0,0","1 671 430 176","596 478 560"
"12:30:15.795, 29 Apr 2021","2,8","0,0","1 671 430 176","642 615 904"
"12:30:16.795, 29 Apr 2021","2,8","0,0","1 671 430 176","690 850 400"
"12:30:17.795, 29 Apr 2021","2,9","0,0","1 671 430 176","739 084 896"
"12:30:18.795, 29 Apr 2021","2,7","0,0","1 671 430 176","785 222 240"
"12:30:19.795, 29 Apr 2021","3,1","0,0","1 671 430 176","835 553 888"
"12:30:20.795, 29 Apr 2021","3,2","0,0","1 671 430 176","883 788 384"
"12:30:21.796, 29 Apr 2021","2,8","0,0","1 671 430 176","932 022 880"
"12:30:22.796, 29 Apr 2021","2,6","0,0","1 671 430 176","980 257 376"
"12:30:23.796, 29 Apr 2021","2,9","0,0","1 671 430 176","1 028 491 872"
"12:30:24.796, 29 Apr 2021","2,9","0,0","1 671 430 176","1 076 726 368"
"12:30:25.796, 29 Apr 2021","2,9","0,0","1 671 430 176","1 124 960 864"
"12:30:26.796, 29 Apr 2021","2,6","0,0","1 671 430 176","1 171 098 208"
"12:30:27.796, 29 Apr 2021","2,9","0,0","1 671 430 176","1 219 332 704"
"12:30:28.797, 29 Apr 2021","2,9","0,0","1 671 430 176","1 267 567 200"
"12:30:29.797, 29 Apr 2021","2,9","0,0","1 671 430 176","1 317 898 848"
"12:30:30.797, 29 Apr 2021","2,9","0,0","1 671 430 176","1 368 230 496"
"12:30:31.797, 29 Apr 2021","2,8","0,0","1 671 430 176","1 418 562 144"
"12:30:32.797, 29 Apr 2021","3,3","0,0","1 671 430 176","1 466 796 640"
"12:30:33.797, 29 Apr 2021","3,9","0,1","1 671 430 176","536 087 768"
"12:30:34.797, 29 Apr 2021","2,9","0,0","1 671 430 176","584 322 264"
"12:30:35.797, 29 Apr 2021","2,9","0,0","1 671 430 176","636 751 064"
"12:30:36.798, 29 Apr 2021","2,8","0,0","1 671 430 176","684 985 560"
"12:30:37.798, 29 Apr 2021","2,9","0,0","1 671 430 176","735 317 208"
"12:30:38.798, 29 Apr 2021","2,6","0,0","1 671 430 176","785 648 856"
"12:30:39.798, 29 Apr 2021","2,9","0,0","1 671 430 176","833 883 352"
"12:30:40.798, 29 Apr 2021","2,9","0,0","1 671 430 176","882 117 848"
"12:30:41.798, 29 Apr 2021","2,9","0,0","1 671 430 176","930 352 344"
"12:30:42.798, 29 Apr 2021","2,9","0,0","1 671 430 176","978 586 840"
"12:30:43.799, 29 Apr 2021","2,9","0,0","1 671 430 176","1 026 821 336"
"12:30:44.799, 29 Apr 2021","2,6","0,0","1 671 430 176","1 070 861 528"
"12:30:45.799, 29 Apr 2021","2,8","0,0","1 671 430 176","1 121 193 176"
"12:30:46.799, 29 Apr 2021","2,9","0,0","1 671 430 176","1 173 621 976"
"12:30:47.799, 29 Apr 2021","2,8","0,0","1 671 430 176","1 219 759 320"
"12:30:48.799, 29 Apr 2021","2,6","0,0","1 671 430 176","1 267 993 816"
"12:30:49.799, 29 Apr 2021","2,9","0,0","1 671 430 176","1 314 131 160"
"12:30:50.800, 29 Apr 2021","2,8","0,0","1 671 430 176","1 364 462 808"
"12:30:51.800, 29 Apr 2021","3,4","0,0","1 671 430 176","1 416 891 608"
"12:30:52.800, 29 Apr 2021","2,9","0,0","1 671 430 176","1 467 223 256"
"12:30:53.800, 29 Apr 2021","3,8","0,1","1 671 430 176","532 364 816"
"12:30:54.800, 29 Apr 2021","2,9","0,0","1 671 430 176","582 696 464"
"12:30:55.800, 29 Apr 2021","2,9","0,0","1 671 430 176","628 833 808"
"12:30:56.800, 29 Apr 2021","2,9","0,0","1 671 430 176","679 165 456"
"12:30:57.801, 29 Apr 2021","2,5","0,0","1 671 430 176","721 108 496"
"12:30:58.801, 29 Apr 2021","2,8","0,0","1 671 430 176","771 440 144"
"12:30:59.801, 29 Apr 2021","2,8","0,0","1 671 430 176","819 674 640"
"12:31:00.801, 29 Apr 2021","2,9","0,0","1 671 430 176","867 909 136"
"12:31:01.801, 29 Apr 2021","2,8","0,0","1 671 430 176","916 143 632"
"12:31:02.801, 29 Apr 2021","2,7","0,0","1 671 430 176","962 280 976"
"12:31:03.801, 29 Apr 2021","2,5","0,0","1 671 430 176","1 008 418 320"
"12:31:04.802, 29 Apr 2021","2,8","0,0","1 671 430 176","1 052 458 512"
"12:31:05.802, 29 Apr 2021","2,8","0,0","1 671 430 176","1 102 790 160"
"12:31:06.802, 29 Apr 2021","2,8","0,0","1 671 430 176","1 151 024 656"
"12:31:07.802, 29 Apr 2021","2,9","0,0","1 671 430 176","1 199 259 152"
"12:31:08.802, 29 Apr 2021","2,7","0,0","1 671 430 176","1 249 590 800"
"12:31:09.802, 29 Apr 2021","2,8","0,0","1 671 430 176","1 297 825 296"
"12:31:10.802, 29 Apr 2021","2,8","0,0","1 671 430 176","1 346 059 792"
"12:31:11.803, 29 Apr 2021","2,9","0,0","1 671 430 176","1 396 391 440"
"12:31:12.803, 29 Apr 2021","3,0","0,0","1 671 430 176","1 446 723 088"
"12:31:13.803, 29 Apr 2021","3,6","0,0","1 671 430 176","517 318 176"
"12:31:14.803, 29 Apr 2021","2,9","0,0","1 671 430 176","563 455 520"
"12:31:15.803, 29 Apr 2021","3,0","0,0","1 671 430 176","613 787 168"
"12:31:16.803, 29 Apr 2021","2,9","0,0","1 671 430 176","664 118 816"
"12:31:17.803, 29 Apr 2021","2,9","0,0","1 671 430 176","714 450 464"
"12:31:18.803, 29 Apr 2021","2,9","0,0","1 671 430 176","764 782 112"
"12:31:19.804, 29 Apr 2021","2,9","0,0","1 671 430 176","813 016 608"
"12:31:20.804, 29 Apr 2021","2,7","0,0","1 671 430 176","861 251 104"
"12:31:21.804, 29 Apr 2021","2,9","0,0","1 671 430 176","909 485 600"
"12:31:22.804, 29 Apr 2021","2,9","0,0","1 671 430 176","964 011 552"
"12:31:23.804, 29 Apr 2021","2,9","0,0","1 671 430 176","1 014 343 200"
"12:31:24.804, 29 Apr 2021","2,8","0,0","1 671 430 176","1 062 577 696"
"12:31:25.804, 29 Apr 2021","2,9","0,0","1 671 430 176","1 110 812 192"
"12:31:26.805, 29 Apr 2021","2,9","0,0","1 671 430 176","1 161 143 840"
"12:31:27.805, 29 Apr 2021","2,8","0,0","1 671 430 176","1 213 572 640"
"12:31:28.805, 29 Apr 2021","2,9","0,0","1 671 430 176","1 263 904 288"
"12:31:29.805, 29 Apr 2021","2,8","0,0","1 671 430 176","1 312 138 784"
"12:31:30.805, 29 Apr 2021","2,8","0,0","1 671 430 176","1 358 276 128"
"12:31:31.805, 29 Apr 2021","2,9","0,0","1 671 430 176","1 406 510 624"
"12:31:32.805, 29 Apr 2021","2,8","0,0","1 671 430 176","1 456 842 272"
"12:31:33.806, 29 Apr 2021","3,8","0,1","1 671 430 176","530 424 448"
"12:31:34.806, 29 Apr 2021","2,8","0,0","1 671 430 176","580 756 096"
"12:31:35.806, 29 Apr 2021","2,8","0,0","1 671 430 176","631 087 744"
"12:31:36.806, 29 Apr 2021","2,7","0,0","1 671 430 176","681 419 392"
"12:31:37.806, 29 Apr 2021","2,8","0,0","1 671 430 176","729 653 888"
"12:31:38.806, 29 Apr 2021","2,8","0,0","1 671 430 176","777 888 384"
"12:31:39.806, 29 Apr 2021","2,9","0,0","1 671 430 176","828 220 032"
"12:31:40.807, 29 Apr 2021","2,8","0,0","1 671 430 176","876 454 528"
"12:31:41.807, 29 Apr 2021","2,8","0,0","1 671 430 176","924 689 024"
"12:31:42.807, 29 Apr 2021","2,9","0,0","1 671 430 176","975 020 672"
"12:31:43.807, 29 Apr 2021","2,9","0,0","1 671 430 176","1 025 352 320"
"12:31:44.807, 29 Apr 2021","2,9","0,0","1 671 430 176","1 077 781 120"
"12:31:45.807, 29 Apr 2021","2,9","0,0","1 671 430 176","1 128 112 768"
"12:31:46.807, 29 Apr 2021","2,9","0,0","1 671 430 176","1 178 444 416"
"12:31:47.807, 29 Apr 2021","2,9","0,0","1 671 430 176","1 228 776 064"
"12:31:48.808, 29 Apr 2021","3,4","0,0","1 671 430 176","1 279 107 712"
"12:31:49.808, 29 Apr 2021","3,3","0,0","1 671 430 176","1 329 439 360"
"12:31:50.808, 29 Apr 2021","2,8","0,0","1 671 430 176","1 369 285 248"
"12:31:51.808, 29 Apr 2021","2,4","0,0","1 671 430 176","1 413 325 440"
"12:31:52.808, 29 Apr 2021","3,7","0,0","1 671 430 176","1 461 559 936"
"12:31:53.808, 29 Apr 2021","3,9","0,1","1 671 430 176","531 539 488"
"12:31:54.808, 29 Apr 2021","2,9","0,0","1 671 430 176","579 773 984"
"12:31:55.809, 29 Apr 2021","2,9","0,0","1 671 430 176","630 105 632"
"12:31:56.809, 29 Apr 2021","2,9","0,0","1 671 430 176","678 340 128"
"12:31:57.809, 29 Apr 2021","3,0","0,0","1 671 430 176","726 574 624"
"12:31:58.809, 29 Apr 2021","2,9","0,0","1 671 430 176","772 711 968"
"12:31:59.809, 29 Apr 2021","3,0","0,0","1 671 430 176","820 946 464"
"12:32:00.809, 29 Apr 2021","2,9","0,0","1 671 430 176","869 180 960"
"12:32:01.810, 29 Apr 2021","2,9","0,0","1 671 430 176","917 415 456"
"12:32:02.812, 29 Apr 2021","2,9","0,0","1 671 430 176","965 649 952"
"12:32:03.810, 29 Apr 2021","2,9","0,0","1 671 430 176","1 015 981 600"
"12:32:04.810, 29 Apr 2021","2,9","0,0","1 671 430 176","1 066 313 248"
"12:32:05.810, 29 Apr 2021","2,9","0,0","1 671 430 176","1 114 547 744"
"12:32:06.810, 29 Apr 2021","2,9","0,0","1 671 430 176","1 164 879 392"
"12:32:07.810, 29 Apr 2021","2,8","0,0","1 671 430 176","1 217 308 192"
"12:32:08.810, 29 Apr 2021","2,9","0,0","1 671 430 176","1 267 639 840"
"12:32:09.810, 29 Apr 2021","2,6","0,0","1 671 430 176","1 317 971 488"
"12:32:10.811, 29 Apr 2021","2,8","0,0","1 671 430 176","1 366 205 984"
"12:32:11.811, 29 Apr 2021","2,8","0,0","1 671 430 176","1 416 537 632"
"12:32:12.811, 29 Apr 2021","2,9","0,0","1 671 430 176","1 466 869 280"
"12:32:13.811, 29 Apr 2021","3,4","0,1","1 671 430 176","537 244 064"
"12:32:14.811, 29 Apr 2021","2,8","0,0","1 671 430 176","583 381 408"
"12:32:15.811, 29 Apr 2021","2,8","0,0","1 671 430 176","631 615 904"
"12:32:16.811, 29 Apr 2021","2,8","0,0","1 671 430 176","681 947 552"
"12:32:17.812, 29 Apr 2021","2,9","0,0","1 671 430 176","734 376 352"
"12:32:18.812, 29 Apr 2021","2,8","0,0","1 671 430 176","784 708 000"
"12:32:19.812, 29 Apr 2021","2,9","0,0","1 671 430 176","835 039 648"
"12:32:20.812, 29 Apr 2021","2,9","0,0","1 671 430 176","881 176 992"
"12:32:21.812, 29 Apr 2021","2,7","0,0","1 671 430 176","929 411 488"
"12:32:22.812, 29 Apr 2021","2,8","0,0","1 671 430 176","977 645 984"
"12:32:23.812, 29 Apr 2021","2,9","0,0","1 671 430 176","1 027 977 632"
"12:32:24.813, 29 Apr 2021","2,8","0,0","1 671 430 176","1 076 212 128"
"12:32:25.813, 29 Apr 2021","3,0","0,0","1 671 430 176","1 126 543 776"
"12:32:26.813, 29 Apr 2021","3,2","0,0","1 671 430 176","1 176 875 424"
"12:32:27.813, 29 Apr 2021","2,9","0,0","1 671 430 176","1 223 012 768"
"12:32:28.813, 29 Apr 2021","2,8","0,0","1 671 430 176","1 271 247 264"
"12:32:29.813, 29 Apr 2021","2,7","0,0","1 671 430 176","1 321 578 912"
"12:32:30.813, 29 Apr 2021","3,3","0,0","1 671 430 176","1 371 910 560"
"12:32:31.814, 29 Apr 2021","2,8","0,0","1 671 430 176","1 420 145 056"
"12:32:32.814, 29 Apr 2021","2,9","0,0","1 671 430 176","1 470 476 704"
"12:32:33.814, 29 Apr 2021","3,4","0,1","1 671 430 176","535 373 504"
"12:32:34.814, 29 Apr 2021","2,9","0,0","1 671 430 176","581 510 848"
"12:32:35.814, 29 Apr 2021","2,9","0,0","1 671 430 176","629 745 344"
"12:32:36.815, 29 Apr 2021","2,9","0,0","1 671 430 176","677 979 840"
"12:32:37.816, 29 Apr 2021","2,9","0,0","1 671 430 176","728 311 488"
"12:32:38.816, 29 Apr 2021","2,8","0,0","1 671 430 176","776 545 984"
"12:32:39.816, 29 Apr 2021","2,7","0,0","1 671 430 176","822 683 328"
"12:32:40.816, 29 Apr 2021","2,8","0,0","1 671 430 176","868 820 672"
"12:32:41.816, 29 Apr 2021","2,8","0,0","1 671 430 176","917 055 168"
"12:32:42.817, 29 Apr 2021","2,6","0,0","1 671 430 176","961 095 360"
"12:32:43.816, 29 Apr 2021","2,8","0,0","1 671 430 176","1 009 329 856"
"12:32:44.817, 29 Apr 2021","3,0","0,0","1 671 430 176","1 059 661 504"
"12:32:45.817, 29 Apr 2021","2,9","0,0","1 671 430 176","1 109 993 152"
"12:32:46.817, 29 Apr 2021","2,9","0,0","1 671 430 176","1 158 227 648"
"12:32:47.817, 29 Apr 2021","2,9","0,0","1 671 430 176","1 206 462 144"
"12:32:48.817, 29 Apr 2021","2,9","0,0","1 671 430 176","1 256 793 792"
"12:32:49.817, 29 Apr 2021","2,6","0,0","1 671 430 176","1 302 931 136"
"12:32:50.817, 29 Apr 2021","2,6","0,0","1 671 430 176","1 351 165 632"
"12:32:51.817, 29 Apr 2021","2,9","0,0","1 671 430 176","1 399 400 128"
"12:32:52.818, 29 Apr 2021","2,9","0,0","1 671 430 176","1 451 828 928"
"12:32:53.818, 29 Apr 2021","3,7","0,1","1 671 430 176","522 537 232"
"12:32:54.818, 29 Apr 2021","3,1","0,0","1 671 430 176","570 771 728"
"12:32:55.818, 29 Apr 2021","2,9","0,0","1 671 430 176","621 103 376"
"12:32:56.818, 29 Apr 2021","2,7","0,0","1 671 430 176","669 337 872"
"12:32:57.818, 29 Apr 2021","2,8","0,0","1 671 430 176","719 669 520"
"12:32:58.818, 29 Apr 2021","2,4","0,0","1 671 430 176","757 418 256"
"12:32:59.819, 29 Apr 2021","2,7","0,0","1 671 430 176","805 652 752"
"12:33:00.819, 29 Apr 2021","2,9","0,0","1 671 430 176","853 887 248"
"12:33:01.819, 29 Apr 2021","3,2","0,0","1 671 430 176","908 413 200"
"12:33:02.819, 29 Apr 2021","2,9","0,0","1 671 430 176","956 647 696"
"12:33:03.819, 29 Apr 2021","2,9","0,0","1 671 430 176","1 009 076 496"
"12:33:04.819, 29 Apr 2021","2,8","0,0","1 671 430 176","1 057 310 992"
"12:33:05.819, 29 Apr 2021","2,9","0,0","1 671 430 176","1 107 642 640"
"12:33:06.820, 29 Apr 2021","2,8","0,0","1 671 430 176","1 157 974 288"
"12:33:07.820, 29 Apr 2021","2,7","0,0","1 671 430 176","1 206 208 784"
"12:33:08.820, 29 Apr 2021","2,9","0,0","1 671 430 176","1 256 540 432"
"12:33:09.820, 29 Apr 2021","2,9","0,0","1 671 430 176","1 304 774 928"
"12:33:10.820, 29 Apr 2021","2,8","0,0","1 671 430 176","1 353 009 424"
"12:33:11.820, 29 Apr 2021","2,6","0,0","1 671 430 176","1 401 243 920"
"12:33:12.820, 29 Apr 2021","2,9","0,0","1 671 430 176","1 449 478 416"
"12:33:13.821, 29 Apr 2021","3,9","0,1","1 671 430 176","518 794 320"
"12:33:14.821, 29 Apr 2021","3,0","0,0","1 671 430 176","567 028 816"
"12:33:15.821, 29 Apr 2021","2,9","0,0","1 671 430 176","617 360 464"
"12:33:16.821, 29 Apr 2021","2,8","0,0","1 671 430 176","665 594 960"
"12:33:17.821, 29 Apr 2021","2,7","0,0","1 671 430 176","713 829 456"
"12:33:18.821, 29 Apr 2021","2,9","0,0","1 671 430 176","764 161 104"
"12:33:19.821, 29 Apr 2021","2,7","0,0","1 671 430 176","814 492 752"
"12:33:20.822, 29 Apr 2021","3,1","0,0","1 671 430 176","862 727 248"
"12:33:21.822, 29 Apr 2021","2,9","0,0","1 671 430 176","913 058 896"
"12:33:22.822, 29 Apr 2021","2,8","0,0","1 671 430 176","959 196 240"
"12:33:23.822, 29 Apr 2021","2,8","0,0","1 671 430 176","1 011 625 040"
"12:33:24.822, 29 Apr 2021","2,6","0,0","1 671 430 176","1 055 665 232"
"12:33:25.822, 29 Apr 2021","2,7","0,0","1 671 430 176","1 103 899 728"
"12:33:26.822, 29 Apr 2021","3,1","0,0","1 671 430 176","1 152 134 224"
"12:33:27.822, 29 Apr 2021","2,7","0,0","1 671 430 176","1 202 465 872"
"12:33:28.823, 29 Apr 2021","2,7","0,0","1 671 430 176","1 252 797 520"
"12:33:29.823, 29 Apr 2021","2,8","0,0","1 671 430 176","1 301 032 016"
"12:33:30.823, 29 Apr 2021","2,6","0,0","1 671 430 176","1 347 169 360"
"12:33:31.823, 29 Apr 2021","3,7","0,0","1 671 430 176","1 401 695 312"
"12:33:32.823, 29 Apr 2021","2,9","0,0","1 671 430 176","1 449 929 808"
"12:33:33.823, 29 Apr 2021","3,7","0,1","1 671 430 176","519 200 256"
"12:33:34.823, 29 Apr 2021","2,8","0,0","1 671 430 176","565 337 600"
"12:33:35.824, 29 Apr 2021","2,9","0,0","1 671 430 176","613 572 096"
"12:33:36.824, 29 Apr 2021","2,8","0,0","1 671 430 176","661 806 592"
"12:33:37.824, 29 Apr 2021","3,0","0,0","1 671 430 176","710 041 088"
"12:33:38.824, 29 Apr 2021","2,9","0,0","1 671 430 176","760 372 736"
"12:33:39.824, 29 Apr 2021","2,9","0,0","1 671 430 176","806 510 080"
"12:33:40.824, 29 Apr 2021","2,8","0,0","1 671 430 176","856 841 728"
"12:33:41.824, 29 Apr 2021","2,9","0,0","1 671 430 176","902 979 072"
"12:33:42.824, 29 Apr 2021","2,9","0,0","1 671 430 176","951 213 568"
"12:33:43.825, 29 Apr 2021","2,8","0,0","1 671 430 176","999 448 064"
"12:33:44.825, 29 Apr 2021","2,7","0,0","1 671 430 176","1 045 585 408"
"12:33:45.825, 29 Apr 2021","2,9","0,0","1 671 430 176","1 095 917 056"
"12:33:46.825, 29 Apr 2021","2,8","0,0","1 671 430 176","1 144 151 552"
"12:33:47.825, 29 Apr 2021","3,3","0,0","1 671 430 176","1 196 580 352"
"12:33:48.825, 29 Apr 2021","2,9","0,0","1 671 430 176","1 242 717 696"
"12:33:49.825, 29 Apr 2021","2,8","0,0","1 671 430 176","1 293 049 344"
"12:33:50.825, 29 Apr 2021","2,9","0,0","1 671 430 176","1 341 283 840"
"12:33:51.826, 29 Apr 2021","2,7","0,0","1 671 430 176","1 391 615 488"
"12:33:52.826, 29 Apr 2021","3,0","0,0","1 671 430 176","1 441 947 136"
"12:33:53.826, 29 Apr 2021","3,7","0,0","1 671 430 176","512 633 312"
"12:33:54.826, 29 Apr 2021","2,8","0,0","1 671 430 176","558 770 656"
"12:33:55.826, 29 Apr 2021","2,6","0,0","1 671 430 176","607 005 152"
"12:33:56.826, 29 Apr 2021","3,0","0,0","1 671 430 176","653 142 496"
"12:33:57.826, 29 Apr 2021","2,9","0,0","1 671 430 176","703 474 144"
"12:33:58.827, 29 Apr 2021","2,8","0,0","1 671 430 176","749 611 488"
"12:33:59.827, 29 Apr 2021","2,9","0,0","1 671 430 176","795 748 832"
"12:34:00.827, 29 Apr 2021","2,8","0,0","1 671 430 176","843 983 328"
"12:34:01.827, 29 Apr 2021","3,2","0,0","1 671 430 176","902 703 584"
"12:34:02.827, 29 Apr 2021","2,9","0,0","1 671 430 176","950 938 080"
"12:34:03.827, 29 Apr 2021","2,9","0,0","1 671 430 176","1 001 269 728"
"12:34:04.827, 29 Apr 2021","3,1","0,0","1 671 430 176","1 051 601 376"
"12:34:05.827, 29 Apr 2021","2,8","0,0","1 671 430 176","1 099 835 872"
"12:34:06.828, 29 Apr 2021","2,8","0,0","1 671 430 176","1 145 973 216"
"12:34:07.828, 29 Apr 2021","2,7","0,0","1 671 430 176","1 194 207 712"
"12:34:08.828, 29 Apr 2021","2,8","0,0","1 671 430 176","1 242 442 208"
"12:34:09.828, 29 Apr 2021","2,9","0,0","1 671 430 176","1 290 676 704"
"12:34:10.828, 29 Apr 2021","2,6","0,0","1 671 430 176","1 338 911 200"
"12:34:11.828, 29 Apr 2021","2,8","0,0","1 671 430 176","1 385 048 544"
"12:34:12.829, 29 Apr 2021","2,7","0,0","1 671 430 176","1 435 380 192"
"12:34:13.829, 29 Apr 2021","2,7","0,0","1 671 430 176","1 483 614 688"
"12:34:14.829, 29 Apr 2021","3,4","0,1","1 671 430 176","553 041 920"
"12:34:15.829, 29 Apr 2021","2,9","0,0","1 671 430 176","597 082 112"
"12:34:16.829, 29 Apr 2021","2,8","0,0","1 671 430 176","645 316 608"
"12:34:17.829, 29 Apr 2021","2,9","0,0","1 671 430 176","693 551 104"
"12:34:18.829, 29 Apr 2021","2,8","0,0","1 671 430 176","741 785 600"
"12:34:19.829, 29 Apr 2021","2,8","0,0","1 671 430 176","790 020 096"
"12:34:20.830, 29 Apr 2021","2,8","0,0","1 671 430 176","838 254 592"
"12:34:21.830, 29 Apr 2021","2,7","0,0","1 671 430 176","886 489 088"
"12:34:22.830, 29 Apr 2021","2,8","0,0","1 671 430 176","936 820 736"
"12:34:23.830, 29 Apr 2021","2,8","0,0","1 671 430 176","987 152 384"
"12:34:24.830, 29 Apr 2021","2,9","0,0","1 671 430 176","1 041 678 336"
"12:34:25.830, 29 Apr 2021","2,8","0,0","1 671 430 176","1 092 009 984"
"12:34:26.830, 29 Apr 2021","2,8","0,0","1 671 430 176","1 140 244 480"
"12:34:27.830, 29 Apr 2021","2,5","0,0","1 671 430 176","1 186 381 824"
"12:34:28.831, 29 Apr 2021","2,8","0,0","1 671 430 176","1 234 616 320"
"12:34:29.831, 29 Apr 2021","2,9","0,0","1 671 430 176","1 282 850 816"
"12:34:30.831, 29 Apr 2021","2,9","0,0","1 671 430 176","1 333 182 464"
"12:34:31.831, 29 Apr 2021","2,6","0,0","1 671 430 176","1 381 416 960"
"12:34:32.831, 29 Apr 2021","2,6","0,0","1 671 430 176","1 429 651 456"
"12:34:33.831, 29 Apr 2021","2,9","0,0","1 671 430 176","1 479 983 104"
"12:34:34.831, 29 Apr 2021","3,9","0,1","1 671 430 176","554 867 648"
"12:34:35.832, 29 Apr 2021","2,9","0,0","1 671 430 176","601 004 992"
"12:34:36.832, 29 Apr 2021","2,7","0,0","1 671 430 176","649 239 488"
"12:34:37.832, 29 Apr 2021","2,7","0,0","1 671 430 176","697 473 984"
"12:34:38.832, 29 Apr 2021","2,7","0,0","1 671 430 176","747 805 632"
"12:34:39.832, 29 Apr 2021","2,9","0,0","1 671 430 176","798 137 280"
"12:34:40.832, 29 Apr 2021","2,9","0,0","1 671 430 176","848 468 928"
"12:34:41.832, 29 Apr 2021","2,8","0,0","1 671 430 176","896 703 424"
"12:34:42.832, 29 Apr 2021","2,8","0,0","1 671 430 176","947 035 072"
"12:34:43.833, 29 Apr 2021","2,7","0,0","1 671 430 176","999 463 872"
"12:34:44.833, 29 Apr 2021","2,9","0,0","1 671 430 176","1 047 698 368"
"12:34:45.833, 29 Apr 2021","2,6","0,0","1 671 430 176","1 095 932 864"
"12:34:46.833, 29 Apr 2021","2,9","0,0","1 671 430 176","1 142 070 208"
"12:34:47.833, 29 Apr 2021","3,5","0,0","1 671 430 176","1 192 401 856"
"12:34:48.833, 29 Apr 2021","2,7","0,0","1 671 430 176","1 238 539 200"
"12:34:49.833, 29 Apr 2021","3,0","0,0","1 671 430 176","1 288 870 848"
"12:34:50.833, 29 Apr 2021","2,8","0,0","1 671 430 176","1 339 202 496"
"12:34:51.834, 29 Apr 2021","2,9","0,0","1 671 430 176","1 389 534 144"
"12:34:52.834, 29 Apr 2021","2,8","0,0","1 671 430 176","1 435 671 488"
