Date,Size [B],Used [B]
2021-04-30T09:13:30.239483,681673976,220101384
2021-04-30T09:13:32.739709,654522080,247253280
2021-04-30T09:13:35.239926,627669640,274105720
2021-04-30T09:13:37.740147,599917496,301857864
2021-04-30T09:13:40.240385,570636000,331139360
2021-04-30T09:13:42.740606,541273824,360501536
2021-04-30T09:13:45.240818,514480880,387294480
2021-04-30T09:13:47.741032,486697560,415077800
2021-04-30T09:13:50.241253,459426416,442348944
2021-04-30T09:13:52.741467,432595360,469180000
2021-04-30T09:13:55.241682,405424768,496350592
2021-04-30T09:13:57.741894,377626072,524149288
2021-04-30T09:14:00.242106,345776256,555999104
2021-04-30T09:14:02.742330,317380768,584394592
2021-04-30T09:14:05.242551,291622152,610153208
2021-04-30T09:14:07.742780,262318912,639456448
2021-04-30T09:14:10.242991,235022720,666752640
2021-04-30T09:14:12.743207,206189192,695586168
2021-04-30T09:14:15.243423,684166496,217608864
2021-04-30T09:14:17.743640,658880672,242894688
2021-04-30T09:14:20.243860,629662568,272112792
2021-04-30T09:14:22.744077,602804024,298971336
2021-04-30T09:14:25.244301,573067712,328707648
2021-04-30T09:14:27.744519,547870000,353905360
2021-04-30T09:14:30.244739,518502336,383273024
2021-04-30T09:14:32.744951,491216504,410558856
2021-04-30T09:14:35.245167,463950656,437824704
2021-04-30T09:14:37.745386,435098296,466677064
2021-04-30T09:14:40.245605,407329112,494446248
2021-04-30T09:14:42.745822,380020056,521755304
2021-04-30T09:14:45.246053,350683944,551091416
2021-04-30T09:14:47.746282,321407424,580367936
2021-04-30T09:14:50.246500,287746928,614028432
2021-04-30T09:14:52.746716,258474224,643301136
2021-04-30T09:14:55.246939,233263640,668511720
2021-04-30T09:14:57.747151,203966912,697808448
2021-04-30T09:15:00.247371,684739016,217036344
2021-04-30T09:15:02.747589,655809760,245965600
2021-04-30T09:15:05.247825,630125160,271650200
2021-04-30T09:15:07.748043,600790984,300984376
2021-04-30T09:15:10.248268,573936928,327838432
2021-04-30T09:15:12.748487,544602680,357172680
2021-04-30T09:15:15.248705,516798880,384976480
2021-04-30T09:15:17.748947,487539112,414236248
2021-04-30T09:15:20.249167,460326224,441449136
2021-04-30T09:15:22.749389,430966104,470809256
2021-04-30T09:15:25.249610,405764480,496010880
2021-04-30T09:15:27.749830,378446216,523329144
2021-04-30T09:15:30.250055,351284536,550490824
2021-04-30T09:15:32.750292,322373560,579401800
2021-04-30T09:15:35.250511,296645608,605129752
2021-04-30T09:15:37.750724,267352456,634422904
2021-04-30T09:15:40.250953,233815520,667959840
2021-04-30T09:15:42.751172,207002576,694772784
2021-04-30T09:15:45.251391,181305688,720469672
2021-04-30T09:15:47.751602,659667824,242107536
2021-04-30T09:15:50.251819,632373912,269401448
2021-04-30T09:15:52.752038,603585280,298190080
2021-04-30T09:15:55.252291,575861440,325913920
2021-04-30T09:15:57.752519,550655832,351119528
2021-04-30T09:16:00.252734,519171160,382604200
2021-04-30T09:16:02.752953,493876472,407898888
2021-04-30T09:16:05.253175,464702168,437073192
2021-04-30T09:16:07.753409,437815040,463960320
2021-04-30T09:16:10.253625,410597128,491178232
2021-04-30T09:16:12.753835,382821680,518953680
2021-04-30T09:16:15.254047,355492344,546283016
2021-04-30T09:16:17.754266,326233424,575541936
2021-04-30T09:16:20.254504,299037376,602737984
2021-04-30T09:16:22.754722,269667024,632108336
2021-04-30T09:16:25.254943,231896472,669878888
2021-04-30T09:16:27.755150,202550200,699225160
2021-04-30T09:16:30.255367,682434520,219340840
2021-04-30T09:16:32.755582,655075328,246700032
2021-04-30T09:16:35.255797,627699752,274075608
2021-04-30T09:16:37.756007,598429744,303345616
2021-04-30T09:16:40.256232,569065584,332709776
2021-04-30T09:16:42.756446,542173784,359601576
2021-04-30T09:16:45.256664,514483944,387291416
2021-04-30T09:16:47.756868,487714936,414060424
2021-04-30T09:16:50.257085,457945088,443830272
2021-04-30T09:16:52.757317,432743552,469031808
2021-04-30T09:16:55.257566,403362456,498412904
2021-04-30T09:16:57.757771,376061224,525714136
2021-04-30T09:17:00.257990,348884456,552890904
2021-04-30T09:17:02.758215,319970112,581805248
2021-04-30T09:17:05.258430,294281664,607493696
2021-04-30T09:17:07.758637,264967632,636807728
2021-04-30T09:17:10.258842,235944152,665831208
2021-04-30T09:17:12.759068,204616952,697158408
2021-04-30T09:17:15.259287,682701152,219074208
2021-04-30T09:17:17.759519,655321856,246453504
2021-04-30T09:17:20.259720,625959680,275815680
2021-04-30T09:17:22.759938,598560168,303215192
2021-04-30T09:17:25.260145,569273272,332502088
2021-04-30T09:17:27.760355,542462600,359312760
2021-04-30T09:17:30.260578,513167680,388607680
2021-04-30T09:17:32.760782,487483496,414291864
2021-04-30T09:17:35.260989,460147856,441627504
2021-04-30T09:17:37.761216,430865400,470909960
2021-04-30T09:17:40.261433,403663616,498111744
2021-04-30T09:17:42.761648,374286768,527488592
2021-04-30T09:17:45.261856,346980232,554795128
2021-04-30T09:17:47.762059,317609056,584166304
2021-04-30T09:17:50.262273,290834680,610940680
2021-04-30T09:17:52.762481,263064352,638711008
2021-04-30T09:17:55.262687,233714832,668060528
2021-04-30T09:17:57.762906,206531328,695244032
2021-04-30T09:18:00.263108,179202992,722572368
2021-04-30T09:18:02.763314,658502752,243272608
2021-04-30T09:18:05.263525,631724680,270050680
2021-04-30T09:18:07.763729,599807928,301967432
2021-04-30T09:18:10.263933,570758128,331017232
2021-04-30T09:18:12.764133,543159408,358615952
2021-04-30T09:18:15.264355,515928984,385846376
2021-04-30T09:18:17.764606,486596288,415179072
2021-04-30T09:18:20.264955,459103816,442671544
2021-04-30T09:18:22.765307,431974248,469801112
2021-04-30T09:18:25.265493,403017016,498758344
2021-04-30T09:18:27.765681,373787320,527988040
2021-04-30T09:18:30.265871,348182208,553593152
2021-04-30T09:18:32.766067,318824128,582951232
2021-04-30T09:18:35.266258,291501376,610273984
2021-04-30T09:18:37.766447,266256952,635518408
2021-04-30T09:18:40.266637,236993856,664781504
2021-04-30T09:18:42.766846,210188008,691587352
2021-04-30T09:18:45.267044,182926808,718848552
2021-04-30T09:18:47.767235,669551728,232223632
2021-04-30T09:18:50.267431,640241568,261533792
2021-04-30T09:18:52.767625,615011504,286763856
2021-04-30T09:18:55.267815,585732376,316042984
2021-04-30T09:18:57.767999,554268744,347506616
2021-04-30T09:19:00.268189,529073672,372701688
2021-04-30T09:19:02.768387,501747104,400028256
2021-04-30T09:19:05.268578,472461224,429314136
2021-04-30T09:19:07.768772,445636728,456138632
2021-04-30T09:19:10.268964,417895664,483879696
2021-04-30T09:19:12.769156,388585680,513189680
2021-04-30T09:19:15.269345,361668024,540107336
2021-04-30T09:19:17.769537,334061640,567713720
2021-04-30T09:19:20.269727,306812200,594963160
2021-04-30T09:19:22.769912,277438920,624336440
2021-04-30T09:19:25.270100,250677928,651097432
2021-04-30T09:19:27.770289,224960424,676814936
2021-04-30T09:19:30.270485,195605448,706169912
2021-04-30T09:19:32.770682,168431104,733344256
2021-04-30T09:19:35.270886,657961392,243813968
2021-04-30T09:19:37.771088,631191904,270583456
2021-04-30T09:19:40.271283,603443688,298331672
2021-04-30T09:19:42.771474,574119136,327656224
2021-04-30T09:19:45.271660,542605248,359170112
2021-04-30T09:19:47.771854,515436176,386339184
2021-04-30T09:19:50.272051,486076048,415699312
2021-04-30T09:19:52.772240,458705984,443069376
2021-04-30T09:19:55.272427,431532760,470242600
2021-04-30T09:19:57.772615,404198344,497577016
2021-04-30T09:20:00.272802,376987608,524787752
2021-04-30T09:20:02.773007,347627472,554147888
2021-04-30T09:20:05.273206,320363696,581411664
2021-04-30T09:20:07.773397,293111440,608663920
2021-04-30T09:20:10.273585,265798152,635977208
2021-04-30T09:20:12.773778,236450744,665324616
2021-04-30T09:20:15.273991,209251984,692523376
2021-04-30T09:20:17.774188,179873816,721901544
2021-04-30T09:20:20.274414,674075744,227699616
2021-04-30T09:20:22.774617,644715616,257059744
2021-04-30T09:20:25.274817,617405064,284370296
2021-04-30T09:20:27.775009,588501440,313273920
2021-04-30T09:20:30.275200,558488568,343286792
2021-04-30T09:20:32.775424,529320072,372455288
2021-04-30T09:20:35.275626,502354136,399421224
2021-04-30T09:20:37.775830,472749152,429026208
2021-04-30T09:20:40.276028,445257136,456518224
2021-04-30T09:20:42.776226,418204088,483571272
2021-04-30T09:20:45.276427,390843056,510932304
2021-04-30T09:20:47.776628,361579648,540195712
