"Time [ms]","CPU usage [%]","GC activity [%]","Size [B]","Used [B]"
"10:25:53.838, 30 Apr 2021","0,0","0,0","2 936 012 832","1 344 034 016"
"10:25:54.838, 30 Apr 2021","0,0","0,0","2 936 012 832","1 348 228 320"
"10:25:55.838, 30 Apr 2021","0,1","0,0","2 936 012 832","1 352 422 624"
"10:25:56.839, 30 Apr 2021","0,0","0,0","2 936 012 832","1 354 519 776"
"10:25:57.839, 30 Apr 2021","0,1","0,0","2 936 012 832","1 360 811 232"
"10:25:58.839, 30 Apr 2021","0,1","0,0","2 936 012 832","1 362 908 384"
"10:25:59.839, 30 Apr 2021","0,1","0,0","2 936 012 832","1 367 102 688"
"10:26:00.839, 30 Apr 2021","0,1","0,0","2 936 012 832","1 371 296 992"
"10:26:01.839, 30 Apr 2021","0,0","0,0","2 936 012 832","1 373 394 144"
"10:26:02.839, 30 Apr 2021","0,2","0,0","2 936 012 832","1 377 588 448"
"10:26:03.839, 30 Apr 2021","0,1","0,0","2 936 012 832","1 381 782 752"
"10:26:04.840, 30 Apr 2021","0,0","0,0","2 936 012 832","1 383 879 904"
"10:26:05.840, 30 Apr 2021","0,1","0,0","2 936 012 832","1 388 074 208"
"10:26:06.840, 30 Apr 2021","0,1","0,0","2 936 012 832","1 392 268 512"
"10:26:07.840, 30 Apr 2021","0,1","0,0","2 936 012 832","1 396 462 816"
"10:26:08.840, 30 Apr 2021","0,1","0,0","2 936 012 832","1 400 657 120"
"10:26:09.840, 30 Apr 2021","1,1","0,0","2 936 012 832","1 440 503 008"
"10:26:10.841, 30 Apr 2021","2,4","0,0","2 936 012 832","1 513 903 328"
"10:26:11.841, 30 Apr 2021","1,4","0,0","2 936 012 832","1 564 234 976"
"10:26:12.841, 30 Apr 2021","0,3","0,0","2 936 012 832","1 568 429 280"
"10:26:13.841, 30 Apr 2021","0,0","0,0","2 936 012 832","1 572 623 584"
"10:26:14.841, 30 Apr 2021","0,0","0,0","2 936 012 832","1 574 720 736"
"10:26:15.841, 30 Apr 2021","0,1","0,0","2 936 012 832","1 578 915 040"
"10:26:16.841, 30 Apr 2021","0,0","0,0","2 936 012 832","1 581 012 192"
"10:26:17.841, 30 Apr 2021","0,2","0,0","2 936 012 832","1 585 206 496"
"10:26:18.841, 30 Apr 2021","0,0","0,0","2 936 012 832","1 587 303 648"
"10:26:19.842, 30 Apr 2021","0,1","0,0","2 936 012 832","1 591 497 952"
"10:26:20.842, 30 Apr 2021","0,4","0,0","2 936 012 832","1 593 595 104"
"10:26:21.842, 30 Apr 2021","0,1","0,0","2 936 012 832","1 597 789 408"
"10:26:22.842, 30 Apr 2021","0,0","0,0","2 936 012 832","1 601 983 712"
"10:26:23.842, 30 Apr 2021","0,1","0,0","2 936 012 832","1 604 080 864"
"10:26:24.842, 30 Apr 2021","0,1","0,0","2 936 012 832","1 608 275 168"
"10:26:25.842, 30 Apr 2021","0,0","0,0","2 936 012 832","1 612 469 472"
"10:26:26.842, 30 Apr 2021","0,0","0,0","2 936 012 832","1 614 566 624"
"10:26:27.843, 30 Apr 2021","0,1","0,0","2 936 012 832","1 618 760 928"
"10:26:28.843, 30 Apr 2021","0,1","0,0","2 936 012 832","1 622 955 232"
"10:26:29.843, 30 Apr 2021","0,0","0,0","2 936 012 832","1 627 149 536"
"10:26:30.843, 30 Apr 2021","0,1","0,0","2 936 012 832","1 631 343 840"
"10:26:31.843, 30 Apr 2021","0,1","0,0","2 936 012 832","1 633 440 992"
"10:26:32.843, 30 Apr 2021","1,1","0,0","2 936 012 832","1 671 189 728"
"10:26:33.843, 30 Apr 2021","0,1","0,0","2 936 012 832","1 675 384 032"
"10:26:34.843, 30 Apr 2021","0,1","0,0","2 936 012 832","1 679 578 336"
"10:26:35.844, 30 Apr 2021","0,0","0,0","2 936 012 832","1 683 772 640"
"10:26:36.844, 30 Apr 2021","0,0","0,0","2 936 012 832","1 685 869 792"
"10:26:37.844, 30 Apr 2021","0,2","0,0","2 936 012 832","1 687 966 944"
"10:26:38.844, 30 Apr 2021","1,2","0,0","2 936 012 832","1 734 104 288"
"10:26:39.844, 30 Apr 2021","0,1","0,0","2 936 012 832","1 738 298 592"
"10:26:40.844, 30 Apr 2021","0,0","0,0","2 936 012 832","1 740 395 744"
"10:26:41.844, 30 Apr 2021","0,1","0,0","2 936 012 832","1 744 590 048"
"10:26:42.844, 30 Apr 2021","0,1","0,0","2 936 012 832","1 748 784 352"
"10:26:43.845, 30 Apr 2021","0,0","0,0","2 936 012 832","1 750 881 504"
"10:26:44.845, 30 Apr 2021","0,5","0,0","2 936 012 832","1 771 853 024"
"10:26:45.845, 30 Apr 2021","0,2","0,0","2 936 012 832","1 780 241 632"
"10:26:46.845, 30 Apr 2021","0,1","0,0","2 936 012 832","1 782 338 784"
"10:26:47.845, 30 Apr 2021","0,1","0,0","2 936 012 832","1 786 533 088"
"10:26:48.845, 30 Apr 2021","0,6","0,0","2 936 012 832","1 811 698 912"
"10:26:49.846, 30 Apr 2021","0,3","0,0","2 936 012 832","1 815 893 216"
"10:26:50.846, 30 Apr 2021","0,0","0,0","2 936 012 832","1 817 990 368"
"10:26:51.846, 30 Apr 2021","0,3","0,0","2 936 012 832","1 830 573 280"
"10:26:52.846, 30 Apr 2021","0,1","0,0","2 936 012 832","1 836 864 736"
"10:26:53.846, 30 Apr 2021","1,4","0,0","2 936 012 832","1 887 196 384"
"10:26:54.846, 30 Apr 2021","0,1","0,0","2 936 012 832","1 891 390 688"
"10:26:55.846, 30 Apr 2021","0,0","0,0","2 936 012 832","1 893 487 840"
"10:26:56.846, 30 Apr 2021","0,0","0,0","2 936 012 832","1 897 682 144"
"10:26:57.846, 30 Apr 2021","0,2","0,0","2 936 012 832","1 901 876 448"
"10:26:58.847, 30 Apr 2021","2,9","0,0","2 936 012 832","1 903 973 600"
"10:26:59.847, 30 Apr 2021","0,1","0,0","2 936 012 832","1 908 167 904"
"10:27:00.847, 30 Apr 2021","0,9","0,0","2 936 012 832","1 945 916 640"
"10:27:01.847, 30 Apr 2021","0,2","0,0","2 936 012 832","1 952 208 096"
"10:27:02.847, 30 Apr 2021","0,1","0,0","2 936 012 832","1 954 305 248"
"10:27:03.847, 30 Apr 2021","0,0","0,0","2 936 012 832","1 958 499 552"
"10:27:04.847, 30 Apr 2021","0,1","0,0","2 936 012 832","1 960 596 704"
"10:27:05.847, 30 Apr 2021","0,1","0,0","2 936 012 832","1 964 791 008"
"10:27:06.847, 30 Apr 2021","0,3","0,0","2 936 012 832","1 979 471 072"
"10:27:07.848, 30 Apr 2021","0,1","0,0","2 936 012 832","1 983 665 376"
"10:27:08.848, 30 Apr 2021","0,6","0,0","2 936 012 832","2 008 831 200"
"10:27:09.848, 30 Apr 2021","0,1","0,0","2 936 012 832","2 013 025 504"
"10:27:10.848, 30 Apr 2021","0,1","0,0","2 936 012 832","2 015 122 656"
"10:27:11.848, 30 Apr 2021","0,4","0,0","2 936 012 832","2 040 288 480"
"10:27:12.848, 30 Apr 2021","2,4","0,0","2 936 012 832","2 126 271 712"
"10:27:13.848, 30 Apr 2021","0,0","0,0","2 936 012 832","2 130 466 016"
"10:27:14.848, 30 Apr 2021","0,1","0,0","2 936 012 832","2 134 660 320"
"10:27:15.849, 30 Apr 2021","0,0","0,0","2 936 012 832","2 136 757 472"
"10:27:16.849, 30 Apr 2021","0,1","0,0","2 936 012 832","2 140 951 776"
"10:27:17.849, 30 Apr 2021","0,0","0,0","2 936 012 832","2 143 048 928"
"10:27:18.849, 30 Apr 2021","0,2","0,0","2 936 012 832","2 147 243 232"
"10:27:19.849, 30 Apr 2021","0,9","0,0","2 936 012 832","2 151 437 536"
"10:27:20.849, 30 Apr 2021","0,2","0,0","2 936 012 832","2 155 631 840"
"10:27:21.849, 30 Apr 2021","0,0","0,0","2 936 012 832","2 157 728 992"
"10:27:22.849, 30 Apr 2021","0,1","0,0","2 936 012 832","2 161 923 296"
"10:27:23.850, 30 Apr 2021","0,0","0,0","2 936 012 832","2 166 117 600"
"10:27:24.850, 30 Apr 2021","0,1","0,0","2 936 012 832","2 170 311 904"
"10:27:25.850, 30 Apr 2021","0,1","0,0","2 936 012 832","2 172 409 056"
"10:27:26.850, 30 Apr 2021","0,4","0,0","2 936 012 832","2 184 991 968"
"10:27:27.850, 30 Apr 2021","1,0","0,0","2 936 012 832","2 224 837 856"
"10:27:28.850, 30 Apr 2021","0,1","0,0","2 936 012 832","2 229 032 160"
"10:27:29.850, 30 Apr 2021","0,0","0,0","2 936 012 832","2 231 129 312"
"10:27:30.850, 30 Apr 2021","0,1","0,0","2 936 012 832","2 235 323 616"
"10:27:31.851, 30 Apr 2021","0,0","0,0","2 936 012 832","2 237 420 768"
"10:27:32.851, 30 Apr 2021","0,1","0,0","2 936 012 832","2 239 517 920"
"10:27:33.851, 30 Apr 2021","0,6","0,0","2 936 012 832","2 264 683 744"
"10:27:34.851, 30 Apr 2021","0,0","0,0","2 936 012 832","2 268 878 048"
"10:27:35.851, 30 Apr 2021","0,0","0,0","2 936 012 832","2 273 072 352"
"10:27:36.851, 30 Apr 2021","0,4","0,0","2 936 012 832","2 281 460 960"
"10:27:37.851, 30 Apr 2021","0,4","0,0","2 936 012 832","2 298 238 176"
"10:27:38.851, 30 Apr 2021","0,0","0,0","2 936 012 832","2 302 432 480"
"10:27:39.852, 30 Apr 2021","0,4","0,0","2 936 012 832","2 312 918 240"
"10:27:40.852, 30 Apr 2021","0,1","0,0","2 936 012 832","2 317 112 544"
"10:27:41.852, 30 Apr 2021","1,1","0,0","2 936 012 832","2 352 764 128"
"10:27:42.852, 30 Apr 2021","0,1","0,0","2 936 012 832","2 359 055 584"
"10:27:43.852, 30 Apr 2021","0,1","0,0","2 936 012 832","2 363 249 888"
"10:27:44.852, 30 Apr 2021","0,0","0,0","2 936 012 832","2 365 347 040"
"10:27:45.852, 30 Apr 2021","0,1","0,0","2 936 012 832","2 369 541 344"
"10:27:46.852, 30 Apr 2021","0,3","0,0","2 936 012 832","2 380 027 104"
"10:27:47.853, 30 Apr 2021","0,6","0,0","2 936 012 832","2 405 192 928"
"10:27:48.853, 30 Apr 2021","0,1","0,0","2 936 012 832","2 409 387 232"
"10:27:49.853, 30 Apr 2021","0,1","0,0","2 936 012 832","2 413 581 536"
"10:27:50.853, 30 Apr 2021","1,5","0,0","2 936 012 832","2 415 678 688"
"10:27:51.853, 30 Apr 2021","0,4","0,0","2 936 012 832","2 434 553 056"
"10:27:52.853, 30 Apr 2021","0,1","0,0","2 936 012 832","2 438 747 360"
"10:27:53.853, 30 Apr 2021","0,3","0,0","2 936 012 832","2 449 233 120"
"10:27:54.853, 30 Apr 2021","1,3","0,0","2 936 012 832","2 497 467 616"
"10:27:55.854, 30 Apr 2021","0,0","0,0","2 936 012 832","2 499 564 768"
"10:27:56.854, 30 Apr 2021","0,0","0,0","2 936 012 832","2 503 759 072"
