"Time [ms]","CPU usage [%]","GC activity [%]","Size [B]","Used [B]"
"10:20:04.612, 29 Apr 2021","8,5","0,1","1 553 989 664","1 346 925 624"
"10:20:05.613, 29 Apr 2021","7,4","0,0","1 553 989 664","1 227 765 248"
"10:20:06.618, 29 Apr 2021","6,0","0,0","1 553 989 664","1 322 137 088"
"10:20:07.614, 29 Apr 2021","7,2","0,0","1 553 989 664","1 358 708 960"
"10:20:08.616, 29 Apr 2021","8,1","0,0","1 553 989 664","1 287 100 160"
"10:20:09.607, 29 Apr 2021","8,3","0,1","1 553 989 664","1 302 498 320"
"10:20:10.611, 29 Apr 2021","9,8","0,2","1 553 989 664","1 322 638 624"
"10:20:11.609, 29 Apr 2021","10,8","0,2","1 553 989 664","1 340 852 408"
"10:20:12.614, 29 Apr 2021","9,9","0,2","1 553 989 664","1 292 929 216"
"10:20:13.608, 29 Apr 2021","10,5","0,7","1 828 716 576","1 307 743 136"
"10:20:14.617, 29 Apr 2021","8,7","0,0","1 828 716 576","1 524 698 152"
"10:20:15.615, 29 Apr 2021","10,3","0,1","1 828 716 576","1 396 880 728"
"10:20:16.612, 29 Apr 2021","7,3","0,0","1 828 716 576","1 409 119 744"
"10:20:17.613, 29 Apr 2021","7,3","0,0","1 828 716 576","1 423 608 016"
"10:20:18.609, 29 Apr 2021","7,6","0,0","1 828 716 576","1 449 270 576"
"10:20:19.612, 29 Apr 2021","7,4","0,0","1 828 716 576","1 450 439 344"
"10:20:20.612, 29 Apr 2021","7,6","0,0","1 828 716 576","1 480 666 584"
"10:20:21.610, 29 Apr 2021","7,7","0,0","1 828 716 576","1 506 748 360"
"10:20:22.608, 29 Apr 2021","7,9","0,0","1 828 716 576","1 566 094 728"
"10:20:23.610, 29 Apr 2021","9,1","0,1","1 828 716 576","1 548 139 624"
"10:20:24.609, 29 Apr 2021","8,8","0,1","1 828 716 576","1 410 262 232"
"10:20:25.608, 29 Apr 2021","7,9","0,0","1 828 716 576","1 479 473 216"
"10:20:26.617, 29 Apr 2021","7,4","0,0","1 828 716 576","1 382 020 880"
"10:20:27.613, 29 Apr 2021","9,4","0,1","1 828 716 576","1 491 196 416"
"10:20:28.610, 29 Apr 2021","8,0","0,0","1 828 716 576","1 609 587 968"
"10:20:29.608, 29 Apr 2021","8,4","0,1","1 828 716 576","1 400 039 080"
"10:20:30.611, 29 Apr 2021","8,2","0,0","1 828 716 576","1 587 108 864"
"10:20:31.609, 29 Apr 2021","8,6","0,1","1 828 716 576","1 423 489 024"
"10:20:32.619, 29 Apr 2021","8,9","0,1","1 828 716 576","1 339 520 824"
"10:20:33.611, 29 Apr 2021","9,0","0,1","1 828 716 576","1 352 113 968"
"10:20:34.618, 29 Apr 2021","8,2","0,0","1 828 716 576","1 528 935 448"
"10:20:35.614, 29 Apr 2021","8,8","0,1","1 828 716 576","1 460 053 472"
"10:20:36.617, 29 Apr 2021","8,8","0,1","1 828 716 576","1 420 139 008"
"10:20:37.615, 29 Apr 2021","8,8","0,1","1 828 716 576","1 435 863 632"
"10:20:38.602, 29 Apr 2021","8,7","0,1","1 828 716 576","1 410 343 848"
"10:20:39.611, 29 Apr 2021","8,9","0,1","1 828 716 576","1 479 772 640"
"10:20:40.623, 29 Apr 2021","7,4","0,0","1 828 716 576","1 439 846 016"
"10:20:41.615, 29 Apr 2021","10,0","0,2","1 828 716 576","1 429 928 384"
"10:20:42.610, 29 Apr 2021","8,4","0,1","1 828 716 576","1 368 316 128"
"10:20:43.612, 29 Apr 2021","8,0","0,0","1 828 716 576","1 576 509 696"
"10:20:44.609, 29 Apr 2021","9,2","0,2","1 828 716 576","1 373 327 456"
"10:20:45.614, 29 Apr 2021","8,5","0,0","1 828 716 576","1 526 313 568"
"10:20:46.609, 29 Apr 2021","10,0","0,2","1 828 716 576","1 498 506 672"
"10:20:47.608, 29 Apr 2021","8,3","0,1","1 828 716 576","1 544 385 720"
"10:20:48.609, 29 Apr 2021","8,5","0,1","1 828 716 576","1 562 994 864"
"10:20:49.611, 29 Apr 2021","8,2","0,1","1 828 716 576","1 505 843 712"
"10:20:50.612, 29 Apr 2021","8,4","0,1","1 828 716 576","1 469 728 344"
"10:20:51.612, 29 Apr 2021","9,4","0,1","1 828 716 576","1 410 014 344"
"10:20:52.608, 29 Apr 2021","7,4","0,0","1 828 716 576","1 507 690 912"
"10:20:53.614, 29 Apr 2021","8,6","0,1","1 828 716 576","1 524 354 416"
"10:20:54.610, 29 Apr 2021","9,0","0,1","1 828 716 576","1 403 316 336"
"10:20:55.609, 29 Apr 2021","7,5","0,0","1 828 716 576","1 546 214 912"
"10:20:56.610, 29 Apr 2021","8,8","0,1","1 828 716 576","1 448 018 432"
"10:20:57.609, 29 Apr 2021","8,6","0,1","1 828 716 576","1 579 029 032"
"10:20:58.611, 29 Apr 2021","9,2","0,1","1 828 716 576","1 617 537 024"
"10:20:59.611, 29 Apr 2021","8,0","0,1","1 828 716 576","1 521 285 120"
"10:21:00.606, 29 Apr 2021","9,9","0,2","1 828 716 576","1 469 039 872"
"10:21:01.617, 29 Apr 2021","9,2","0,1","1 828 716 576","1 447 267 576"
"10:21:02.611, 29 Apr 2021","8,1","0,1","1 828 716 576","1 576 277 000"
"10:21:03.622, 29 Apr 2021","8,7","0,1","1 828 716 576","1 533 117 368"
"10:21:04.617, 29 Apr 2021","8,8","0,1","1 828 716 576","1 540 358 048"
"10:21:05.612, 29 Apr 2021","8,5","0,1","1 828 716 576","1 507 792 832"
"10:21:06.616, 29 Apr 2021","8,7","0,1","1 828 716 576","1 474 986 296"
"10:21:07.615, 29 Apr 2021","8,1","0,1","1 828 716 576","1 621 282 360"
"10:21:08.627, 29 Apr 2021","8,3","0,1","1 828 716 576","1 500 873 792"
"10:21:09.613, 29 Apr 2021","8,7","0,1","1 828 716 576","1 604 662 784"
"10:21:10.619, 29 Apr 2021","6,7","0,0","1 828 716 576","1 558 074 072"
"10:21:11.610, 29 Apr 2021","8,9","0,1","1 828 716 576","1 560 453 360"
"10:21:12.615, 29 Apr 2021","10,5","0,2","1 828 716 576","1 496 248 256"
"10:21:13.613, 29 Apr 2021","10,0","0,2","1 828 716 576","1 561 813 664"
"10:21:14.612, 29 Apr 2021","8,3","0,1","1 828 716 576","1 610 639 368"
"10:21:15.614, 29 Apr 2021","8,0","0,1","1 828 716 576","1 527 493 312"
"10:21:16.613, 29 Apr 2021","8,4","0,1","1 828 716 576","1 616 331 040"
"10:21:17.610, 29 Apr 2021","8,2","0,1","1 828 716 576","1 617 342 512"
"10:21:18.613, 29 Apr 2021","9,8","0,2","1 828 716 576","1 533 047 176"
"10:21:19.617, 29 Apr 2021","8,8","0,1","1 828 716 576","1 603 173 448"
"10:21:20.614, 29 Apr 2021","8,6","0,1","1 828 716 576","1 607 012 824"
"10:21:21.617, 29 Apr 2021","9,0","0,1","1 828 716 576","1 570 742 784"
"10:21:22.617, 29 Apr 2021","8,6","0,1","1 828 716 576","1 589 296 384"
"10:21:23.613, 29 Apr 2021","9,3","0,1","1 828 716 576","1 590 858 656"
"10:21:24.610, 29 Apr 2021","10,2","0,1","1 828 716 576","1 543 379 968"
"10:21:25.621, 29 Apr 2021","9,4","0,1","1 828 716 576","1 543 725 456"
"10:21:26.614, 29 Apr 2021","10,2","0,2","1 828 716 576","1 583 336 768"
"10:21:27.609, 29 Apr 2021","8,1","0,1","1 828 716 576","1 618 836 160"
"10:21:28.613, 29 Apr 2021","9,0","0,2","1 828 716 576","1 611 707 776"
"10:21:29.612, 29 Apr 2021","8,9","0,1","1 828 716 576","1 593 083 856"
"10:21:30.615, 29 Apr 2021","8,8","0,2","1 828 716 576","1 578 867 312"
"10:21:31.612, 29 Apr 2021","7,8","0,1","1 828 716 576","1 631 256 128"
"10:21:32.611, 29 Apr 2021","8,9","0,1","1 828 716 576","1 626 364 128"
"10:21:33.615, 29 Apr 2021","7,9","0,1","1 828 716 576","1 632 620 184"
"10:21:34.620, 29 Apr 2021","9,2","0,2","1 828 716 576","1 632 847 000"
"10:21:35.614, 29 Apr 2021","8,2","0,1","1 828 716 576","1 645 144 896"
"10:21:36.612, 29 Apr 2021","8,4","0,2","1 828 716 576","1 584 994 648"
"10:21:37.609, 29 Apr 2021","7,9","0,1","1 828 716 576","1 622 233 088"
"10:21:38.619, 29 Apr 2021","8,4","0,1","1 828 716 576","1 625 679 872"
"10:21:39.615, 29 Apr 2021","8,7","0,2","1 828 716 576","1 614 814 536"
"10:21:40.609, 29 Apr 2021","8,1","0,1","1 828 716 576","1 626 529 216"
"10:21:41.619, 29 Apr 2021","7,9","0,1","1 828 716 576","1 646 908 864"
"10:21:42.616, 29 Apr 2021","8,3","0,1","1 828 716 576","1 641 797 400"
"10:21:43.615, 29 Apr 2021","8,6","0,2","1 828 716 576","1 673 386 288"
"10:21:44.616, 29 Apr 2021","8,3","0,2","1 828 716 576","1 643 705 728"
"10:21:45.623, 29 Apr 2021","7,9","0,1","1 828 716 576","1 687 846 816"
"10:21:46.623, 29 Apr 2021","7,9","0,1","1 828 716 576","1 679 222 864"
"10:21:47.614, 29 Apr 2021","8,8","0,2","1 828 716 576","1 684 146 584"
"10:21:48.615, 29 Apr 2021","8,8","0,1","1 828 716 576","1 651 323 904"
"10:21:49.609, 29 Apr 2021","8,4","0,1","1 828 716 576","1 693 653 608"
"10:21:50.615, 29 Apr 2021","18,9","0,1","1 828 716 576","1 606 410 600"
"10:21:51.615, 29 Apr 2021","15,6","0,4","1 828 716 576","895 329 120"
"10:21:52.613, 29 Apr 2021","11,7","1,6","2 462 056 480","836 248 832"
"10:21:53.616, 29 Apr 2021","6,9","0,0","2 462 056 480","1 245 193 472"
"10:21:54.617, 29 Apr 2021","6,9","0,0","2 462 056 480","1 593 320 704"
"10:21:55.615, 29 Apr 2021","8,5","0,1","2 462 056 480","1 226 427 296"
"10:21:56.616, 29 Apr 2021","8,1","0,0","2 462 056 480","1 639 566 240"
"10:21:57.615, 29 Apr 2021","9,1","0,0","2 462 056 480","1 029 957 208"
"10:21:58.620, 29 Apr 2021","7,9","0,0","2 462 056 480","1 424 221 784"
"10:21:59.617, 29 Apr 2021","8,0","0,0","2 462 056 480","1 831 069 272"
"10:22:00.619, 29 Apr 2021","18,2","0,0","2 462 056 480","1 058 021 352"
"10:22:01.623, 29 Apr 2021","17,8","0,0","2 462 056 480","1 445 994 472"
"10:22:02.618, 29 Apr 2021","12,1","0,0","2 462 056 480","1 831 870 440"
"10:22:03.624, 29 Apr 2021","10,3","0,1","2 462 056 480","1 072 202 704"
"10:22:04.620, 29 Apr 2021","11,2","0,0","2 462 056 480","1 483 244 496"
"10:22:05.618, 29 Apr 2021","10,8","0,0","2 462 056 480","1 946 715 088"
"10:22:06.618, 29 Apr 2021","9,4","0,1","2 462 056 480","1 084 581 568"
"10:22:07.617, 29 Apr 2021","9,8","0,0","2 462 056 480","1 514 497 728"
"10:22:08.617, 29 Apr 2021","8,1","0,0","2 462 056 480","1 946 511 040"
"10:22:09.616, 29 Apr 2021","9,0","0,1","2 462 056 480","1 089 657 136"
"10:22:10.619, 29 Apr 2021","8,7","0,0","2 462 056 480","1 473 435 952"
"10:22:11.617, 29 Apr 2021","8,3","0,0","2 462 056 480","2 056 444 208"
"10:22:12.619, 29 Apr 2021","9,4","0,1","2 462 056 480","1 142 737 984"
"10:22:13.610, 29 Apr 2021","7,7","0,0","2 462 056 480","1 612 500 032"
"10:22:14.621, 29 Apr 2021","7,9","0,0","2 462 056 480","1 975 307 328"
"10:22:15.617, 29 Apr 2021","8,8","0,1","2 462 056 480","1 049 396 736"
"10:22:16.619, 29 Apr 2021","7,9","0,0","2 462 056 480","1 445 758 464"
"10:22:17.619, 29 Apr 2021","7,8","0,0","2 462 056 480","1 858 897 408"
"10:22:18.614, 29 Apr 2021","9,1","0,1","2 462 056 480","853 524 784"
"10:22:19.625, 29 Apr 2021","3,9","0,0","2 462 056 480","1 023 394 096"
"10:22:20.621, 29 Apr 2021","0,0","0,0","2 462 056 480","1 025 491 248"
"10:22:21.618, 29 Apr 2021","0,1","0,0","2 462 056 480","1 027 588 400"
"10:22:22.616, 29 Apr 2021","0,0","0,0","2 462 056 480","1 027 588 400"
"10:22:23.618, 29 Apr 2021","1,6","0,0","2 462 056 480","1 094 697 264"
"10:22:24.615, 29 Apr 2021","8,1","0,0","2 462 056 480","1 482 670 384"
"10:22:25.616, 29 Apr 2021","9,1","0,0","2 462 056 480","1 853 866 288"
"10:22:26.617, 29 Apr 2021","8,9","0,1","2 462 056 480","890 178 560"
"10:22:27.617, 29 Apr 2021","7,9","0,0","2 462 056 480","1 332 677 632"
"10:22:28.617, 29 Apr 2021","7,9","0,0","2 462 056 480","1 684 999 168"
"10:22:29.623, 29 Apr 2021","7,6","0,0","2 462 056 480","2 045 709 312"
"10:22:30.622, 29 Apr 2021","9,1","0,1","2 462 056 480","1 175 843 328"
"10:22:31.618, 29 Apr 2021","7,7","0,0","2 462 056 480","1 593 176 576"
"10:22:32.616, 29 Apr 2021","9,4","0,0","2 462 056 480","1 972 761 088"
"10:22:33.622, 29 Apr 2021","9,0","0,1","2 462 056 480","1 047 004 128"
"10:22:34.620, 29 Apr 2021","7,4","0,0","2 462 056 480","1 424 491 488"
"10:22:35.622, 29 Apr 2021","7,8","0,0","2 462 056 480","1 856 504 800"
"10:22:36.621, 29 Apr 2021","8,9","0,1","2 462 056 480","902 101 504"
"10:22:37.618, 29 Apr 2021","8,8","0,0","2 462 056 480","1 237 645 824"
"10:22:38.623, 29 Apr 2021","8,1","0,0","2 462 056 480","1 743 059 456"
"10:22:39.623, 29 Apr 2021","8,9","0,1","2 462 056 480","809 882 624"
"10:22:40.620, 29 Apr 2021","7,7","0,0","2 462 056 480","1 147 524 096"
"10:22:41.621, 29 Apr 2021","7,7","0,0","2 462 056 480","1 516 622 848"
"10:22:42.624, 29 Apr 2021","9,1","0,1","2 462 056 480","802 941 952"
"10:22:43.621, 29 Apr 2021","7,6","0,0","2 462 056 480","1 180 429 312"
"10:22:44.622, 29 Apr 2021","7,7","0,0","2 462 056 480","1 606 151 168"
"10:22:45.617, 29 Apr 2021","7,9","0,0","2 462 056 480","2 015 095 808"
"10:22:46.619, 29 Apr 2021","8,8","0,1","2 462 056 480","1 070 028 800"
"10:22:47.621, 29 Apr 2021","8,0","0,0","2 462 056 480","1 502 042 112"
"10:22:48.623, 29 Apr 2021","7,8","0,0","2 462 056 480","1 835 489 280"
"10:22:49.620, 29 Apr 2021","9,0","0,1","2 462 056 480","956 214 208"
"10:22:50.619, 29 Apr 2021","7,7","0,0","2 462 056 480","1 339 993 024"
"10:22:51.621, 29 Apr 2021","7,7","0,0","2 462 056 480","1 732 160 448"
"10:22:52.628, 29 Apr 2021","8,7","0,1","2 462 056 480","820 122 416"
"10:22:53.622, 29 Apr 2021","7,4","0,0","2 462 056 480","1 170 346 800"
"10:22:54.621, 29 Apr 2021","8,8","0,0","2 462 056 480","1 705 120 560"
"10:22:55.619, 29 Apr 2021","8,8","0,1","2 462 056 480","890 439 168"
"10:22:56.623, 29 Apr 2021","7,4","0,0","2 462 056 480","1 236 469 248"
"10:22:57.620, 29 Apr 2021","7,5","0,0","2 462 056 480","1 752 368 640"
"10:22:58.624, 29 Apr 2021","8,9","0,1","2 462 056 480","811 092 992"
"10:22:59.633, 29 Apr 2021","7,4","0,0","2 462 056 480","1 167 608 832"
"10:23:00.617, 29 Apr 2021","7,7","0,0","2 462 056 480","1 689 799 680"
"10:23:01.620, 29 Apr 2021","7,9","0,0","2 462 056 480","2 067 287 040"
"10:23:02.624, 29 Apr 2021","9,7","0,1","2 462 056 480","1 188 128 112"
"10:23:03.628, 29 Apr 2021","7,4","0,0","2 462 056 480","1 534 158 192"
"10:23:04.623, 29 Apr 2021","7,9","0,0","2 462 056 480","2 010 211 696"
"10:23:05.628, 29 Apr 2021","9,1","0,1","2 462 056 480","1 050 631 688"
"10:23:06.638, 29 Apr 2021","7,9","0,0","2 462 056 480","1 551 851 016"
"10:23:07.620, 29 Apr 2021","7,9","0,0","2 462 056 480","1 971 281 416"
"10:23:08.623, 29 Apr 2021","8,2","0,1","2 462 056 480","954 989 632"
"10:23:09.613, 29 Apr 2021","8,0","0,0","2 462 056 480","1 422 654 528"
"10:23:10.634, 29 Apr 2021","8,6","0,0","2 462 056 480","1 944 845 376"
"10:23:11.622, 29 Apr 2021","11,2","0,1","2 462 056 480","939 269 456"
"10:23:12.619, 29 Apr 2021","7,6","0,0","2 462 056 480","1 362 894 160"
"10:23:13.620, 29 Apr 2021","7,4","0,0","2 462 056 480","1 690 049 872"
"10:23:14.619, 29 Apr 2021","7,5","0,0","2 462 056 480","2 080 120 144"
"10:23:15.621, 29 Apr 2021","9,0","0,1","2 462 056 480","1 321 827 984"
"10:23:16.628, 29 Apr 2021","8,0","0,0","2 462 056 480","1 806 270 096"
"10:23:17.619, 29 Apr 2021","8,3","0,0","2 462 056 480","2 131 328 656"
"10:23:18.619, 29 Apr 2021","8,8","0,1","2 462 056 480","1 303 056 336"
"10:23:19.618, 29 Apr 2021","7,6","0,0","2 462 056 480","1 718 292 432"
"10:23:20.618, 29 Apr 2021","7,8","0,0","2 462 056 480","2 152 402 896"
"10:23:21.619, 29 Apr 2021","8,7","0,1","2 462 056 480","1 181 595 248"
"10:23:22.617, 29 Apr 2021","7,4","0,0","2 462 056 480","1 573 762 672"
"10:23:23.618, 29 Apr 2021","7,9","0,0","2 462 056 480","2 131 605 104"
"10:23:24.623, 29 Apr 2021","8,6","0,1","2 462 056 480","1 163 512 320"
"10:23:25.621, 29 Apr 2021","7,6","0,0","2 462 056 480","1 501 153 792"
"10:23:26.628, 29 Apr 2021","7,9","0,0","2 462 056 480","2 038 024 704"
"10:23:27.623, 29 Apr 2021","11,7","0,1","2 462 056 480","1 121 623 552"
"10:23:28.626, 29 Apr 2021","8,1","0,0","2 462 056 480","1 555 734 016"
"10:23:29.619, 29 Apr 2021","7,5","0,0","2 462 056 480","1 966 775 808"
"10:23:30.631, 29 Apr 2021","9,0","0,1","2 462 056 480","1 078 297 280"
"10:23:31.621, 29 Apr 2021","7,4","0,0","2 462 056 480","1 508 213 440"
"10:23:32.620, 29 Apr 2021","7,4","0,0","2 462 056 480","1 860 534 976"
"10:23:33.624, 29 Apr 2021","8,9","0,1","2 462 056 480","936 388 160"
"10:23:34.619, 29 Apr 2021","7,7","0,0","2 462 056 480","1 500 522 048"
"10:23:35.621, 29 Apr 2021","7,9","0,0","2 462 056 480","1 953 506 880"
"10:23:36.618, 29 Apr 2021","8,7","0,1","2 462 056 480","971 381 288"
"10:23:37.621, 29 Apr 2021","7,8","0,0","2 462 056 480","1 445 337 640"
"10:23:38.622, 29 Apr 2021","7,5","0,0","2 462 056 480","1 803 950 632"
"10:23:39.619, 29 Apr 2021","8,9","0,1","2 462 056 480","939 967 128"
"10:23:40.624, 29 Apr 2021","7,9","0,0","2 462 056 480","1 411 826 328"
"10:23:41.627, 29 Apr 2021","7,9","0,0","2 462 056 480","1 789 313 688"
"10:23:42.631, 29 Apr 2021","7,6","0,0","2 462 056 480","2 154 218 136"
"10:23:43.621, 29 Apr 2021","9,2","0,1","2 462 056 480","1 274 818 560"
"10:23:44.626, 29 Apr 2021","7,3","0,0","2 462 056 480","1 687 957 504"
"10:23:45.621, 29 Apr 2021","8,0","0,0","2 462 056 480","2 138 845 184"
"10:23:46.629, 29 Apr 2021","8,4","0,1","2 462 056 480","1 176 203 456"
"10:23:47.629, 29 Apr 2021","7,5","0,0","2 462 056 480","1 568 370 880"
"10:23:48.628, 29 Apr 2021","8,1","0,0","2 462 056 480","1 991 995 584"
"10:23:49.624, 29 Apr 2021","8,8","0,1","2 462 056 480","1 077 744 752"
"10:23:50.623, 29 Apr 2021","7,7","0,0","2 462 056 480","1 467 815 024"
"10:23:51.621, 29 Apr 2021","7,7","0,0","2 462 056 480","1 855 788 144"
"10:23:52.627, 29 Apr 2021","8,6","0,1","2 462 056 480","872 919 552"
"10:23:53.623, 29 Apr 2021","7,8","0,0","2 462 056 480","1 300 738 560"
"10:23:54.627, 29 Apr 2021","7,6","0,0","2 462 056 480","1 724 363 264"
"10:23:55.624, 29 Apr 2021","7,7","0,0","2 462 056 480","2 110 239 232"
"10:23:56.623, 29 Apr 2021","8,9","0,1","2 462 056 480","1 158 153 216"
"10:23:57.620, 29 Apr 2021","7,6","0,0","2 462 056 480","1 533 543 424"
"10:23:58.619, 29 Apr 2021","7,5","0,0","2 462 056 480","1 904 739 328"
"10:23:59.619, 29 Apr 2021","8,8","0,1","2 462 056 480","905 133 552"
"10:24:00.622, 29 Apr 2021","8,1","0,0","2 462 056 480","1 551 056 368"
"10:24:01.619, 29 Apr 2021","7,3","0,0","2 462 056 480","1 886 600 688"
"10:24:02.622, 29 Apr 2021","10,4","0,1","2 462 056 480","1 066 611 656"
"10:24:03.619, 29 Apr 2021","7,6","0,0","2 462 056 480","1 523 790 792"
"10:24:04.619, 29 Apr 2021","7,4","0,0","2 462 056 480","1 882 403 784"
"10:24:05.631, 29 Apr 2021","9,0","0,1","2 462 056 480","1 017 050 640"
"10:24:06.623, 29 Apr 2021","7,4","0,0","2 462 056 480","1 402 926 608"
"10:24:07.623, 29 Apr 2021","7,6","0,0","2 462 056 480","1 908 340 240"
"10:24:08.623, 29 Apr 2021","8,8","0,1","2 462 056 480","923 343 872"
"10:24:09.621, 29 Apr 2021","7,7","0,0","2 462 056 480","1 342 774 272"
"10:24:10.623, 29 Apr 2021","7,7","0,0","2 462 056 480","1 743 330 304"
"10:24:11.621, 29 Apr 2021","7,7","0,0","2 462 056 480","2 116 623 360"
"10:24:12.619, 29 Apr 2021","8,6","0,1","2 462 056 480","1 056 242 272"
"10:24:13.620, 29 Apr 2021","8,1","0,0","2 462 056 480","1 632 959 072"
"10:24:14.620, 29 Apr 2021","8,2","0,0","2 462 056 480","2 014 640 736"
"10:24:15.621, 29 Apr 2021","8,9","0,1","2 462 056 480","1 060 980 928"
"10:24:16.619, 29 Apr 2021","7,6","0,0","2 462 056 480","1 448 954 048"
"10:24:17.620, 29 Apr 2021","7,7","0,0","2 462 056 480","1 878 870 208"
"10:24:18.620, 29 Apr 2021","8,8","0,1","2 462 056 480","944 004 424"
"10:24:19.621, 29 Apr 2021","7,6","0,0","2 462 056 480","1 334 074 696"
"10:24:20.626, 29 Apr 2021","12,0","0,0","2 462 056 480","1 690 590 536"
"10:24:21.628, 29 Apr 2021","7,8","0,0","2 462 056 480","2 130 992 456"
"10:24:22.626, 29 Apr 2021","8,6","0,1","2 462 056 480","1 153 440 768"
"10:24:23.624, 29 Apr 2021","8,6","0,0","2 462 056 480","1 604 328 448"
"10:24:24.624, 29 Apr 2021","7,8","0,0","2 462 056 480","2 082 479 104"
"10:24:25.635, 29 Apr 2021","8,7","0,1","2 462 056 480","1 184 312 144"
"10:24:26.625, 29 Apr 2021","7,4","0,0","2 462 056 480","1 528 245 072"
"10:24:27.624, 29 Apr 2021","7,8","0,0","2 462 056 480","1 863 789 392"
"10:24:28.629, 29 Apr 2021","9,0","0,1","2 462 056 480","1 050 388 864"
"10:24:29.618, 29 Apr 2021","7,4","0,0","2 462 056 480","1 404 807 552"
"10:24:30.623, 29 Apr 2021","7,6","0,0","2 462 056 480","1 882 958 208"
"10:24:31.623, 29 Apr 2021","8,8","0,1","2 462 056 480","975 818 224"
"10:24:32.632, 29 Apr 2021","7,3","0,0","2 462 056 480","1 216 990 704"
"10:24:33.629, 29 Apr 2021","7,7","0,0","2 462 056 480","1 592 380 912"
"10:24:34.626, 29 Apr 2021","7,7","0,0","2 462 056 480","1 957 285 360"
"10:24:35.623, 29 Apr 2021","9,2","0,1","2 462 056 480","1 332 470 744"
"10:24:36.623, 29 Apr 2021","7,9","0,0","2 462 056 480","1 873 535 960"
"10:24:37.625, 29 Apr 2021","8,8","0,1","2 462 056 480","929 091 696"
"10:24:38.623, 29 Apr 2021","7,4","0,0","2 462 056 480","1 356 910 704"
"10:24:39.620, 29 Apr 2021","7,5","0,0","2 462 056 480","1 702 940 784"
"10:24:40.624, 29 Apr 2021","8,9","0,1","2 462 056 480","823 429 376"
"10:24:41.621, 29 Apr 2021","7,4","0,0","2 462 056 480","1 152 682 240"
"10:24:42.623, 29 Apr 2021","7,5","0,0","2 462 056 480","1 525 975 296"
"10:24:43.625, 29 Apr 2021","7,9","0,0","2 462 056 480","2 111 080 704"
"10:24:44.630, 29 Apr 2021","8,8","0,1","2 462 056 480","1 152 681 072"
"10:24:45.620, 29 Apr 2021","7,4","0,0","2 462 056 480","1 525 974 128"
"10:24:46.626, 29 Apr 2021","7,6","0,0","2 462 056 480","1 981 056 112"
"10:24:47.624, 29 Apr 2021","8,9","0,1","2 462 056 480","1 117 052 672"
"10:24:48.620, 29 Apr 2021","8,1","0,0","2 462 056 480","1 448 402 688"
"10:24:49.622, 29 Apr 2021","7,9","0,0","2 462 056 480","2 012 536 576"
"10:24:50.620, 29 Apr 2021","8,6","0,1","2 462 056 480","1 113 674 544"
"10:24:51.627, 29 Apr 2021","7,0","0,0","2 462 056 480","1 384 207 152"
"10:24:52.624, 29 Apr 2021","7,9","0,0","2 462 056 480","1 755 403 056"
"10:24:53.627, 29 Apr 2021","7,7","0,0","2 462 056 480","2 134 987 568"
"10:24:54.624, 29 Apr 2021","9,2","0,1","2 462 056 480","1 586 309 632"
"10:24:55.623, 29 Apr 2021","7,5","0,0","2 462 056 480","2 049 780 224"
"10:24:56.623, 29 Apr 2021","8,7","0,1","2 462 056 480","1 089 801 216"
"10:24:57.626, 29 Apr 2021","7,3","0,0","2 462 056 480","1 488 260 096"
"10:24:58.624, 29 Apr 2021","7,2","0,0","2 462 056 480","1 869 941 760"
"10:24:59.624, 29 Apr 2021","8,7","0,1","2 462 056 480","990 171 376"
"10:25:00.624, 29 Apr 2021","7,6","0,0","2 462 056 480","1 334 104 304"
"10:25:01.621, 29 Apr 2021","7,7","0,0","2 462 056 480","1 831 129 328"
"10:25:02.623, 29 Apr 2021","8,6","0,1","2 462 056 480","879 275 640"
"10:25:03.618, 29 Apr 2021","7,8","0,0","2 462 056 480","1 296 608 888"
"10:25:04.627, 29 Apr 2021","7,7","0,0","2 462 056 480","1 705 553 528"
"10:25:05.621, 29 Apr 2021","7,8","0,0","2 462 056 480","2 039 000 696"
"10:25:06.622, 29 Apr 2021","9,0","0,1","2 462 056 480","1 186 287 088"
"10:25:07.623, 29 Apr 2021","7,7","0,0","2 462 056 480","1 559 580 144"
"10:25:08.625, 29 Apr 2021","7,9","0,0","2 462 056 480","2 058 702 320"
"10:25:09.622, 29 Apr 2021","8,5","0,1","2 462 056 480","1 069 595 136"
"10:25:10.629, 29 Apr 2021","7,8","0,0","2 462 056 480","1 522 579 968"
"10:25:11.623, 29 Apr 2021","7,5","0,0","2 462 056 480","1 946 204 672"
"10:25:12.623, 29 Apr 2021","8,8","0,1","2 462 056 480","1 035 951 776"
"10:25:13.634, 29 Apr 2021","7,6","0,0","2 462 056 480","1 421 827 744"
"10:25:14.631, 29 Apr 2021","7,5","0,0","2 462 056 480","1 858 035 360"
"10:25:15.624, 29 Apr 2021","7,0","0,0","2 462 056 480","2 109 693 600"
"10:25:16.622, 29 Apr 2021","8,6","0,1","2 462 056 480","1 130 361 536"
"10:25:17.624, 29 Apr 2021","8,1","0,0","2 462 056 480","1 522 528 960"
"10:25:18.624, 29 Apr 2021","8,2","0,0","2 462 056 480","1 958 736 576"
"10:25:19.625, 29 Apr 2021","11,4","0,1","2 462 056 480","1 411 809 584"
"10:25:20.623, 29 Apr 2021","7,8","0,0","2 462 056 480","1 854 308 656"
"10:25:21.625, 29 Apr 2021","9,2","0,1","2 462 056 480","1 043 578 368"
