Date,Size [B],Used [B]
2021-04-30T08:44:54.040691,661981520,537589424
2021-04-30T08:44:56.540861,634596744,564974200
2021-04-30T08:44:59.041035,605383432,594187512
2021-04-30T08:45:01.541212,577949192,621621752
2021-04-30T08:45:04.041383,550835016,648735928
2021-04-30T08:45:06.541553,523504640,676066304
2021-04-30T08:45:09.041730,494190440,705380504
2021-04-30T08:45:11.541898,468960368,730610576
2021-04-30T08:45:14.042071,439653840,759917104
2021-04-30T08:45:16.542259,412472192,787098752
2021-04-30T08:45:19.042441,383112064,816458880
2021-04-30T08:45:21.542616,355820864,843750080
2021-04-30T08:45:24.042799,330559544,869011400
2021-04-30T08:45:26.542981,299225984,900344960
2021-04-30T08:45:29.043155,271940976,927629968
2021-04-30T08:45:31.543332,242558472,957012472
2021-04-30T08:45:34.043507,215337856,984233088
2021-04-30T08:45:36.543682,187936600,1011634344
2021-04-30T08:45:39.043850,158714752,1040856192
2021-04-30T08:45:41.544026,817198536,382372408
2021-04-30T08:45:44.044201,789942376,409628568
2021-04-30T08:45:46.544377,762618912,436952032
2021-04-30T08:45:49.044558,733384672,466186272
2021-04-30T08:45:51.544742,708144608,491426336
2021-04-30T08:45:54.044919,678770280,520800664
2021-04-30T08:45:56.545092,651519632,548051312
2021-04-30T08:45:59.045270,624165448,575405496
2021-04-30T08:46:01.545448,597031432,602539512
2021-04-30T08:46:04.045629,567717888,631853056
2021-04-30T08:46:06.545809,540227440,659343504
2021-04-30T08:46:09.045999,511090672,688480272
2021-04-30T08:46:11.546181,483777056,715793888
2021-04-30T08:46:14.046370,456508560,743062384
2021-04-30T08:46:16.546543,429225520,770345424
2021-04-30T08:46:19.046713,401916944,797654000
2021-04-30T08:46:21.546902,372616232,826954712
2021-04-30T08:46:24.047078,345303784,854267160
2021-04-30T08:46:26.547259,318018656,881552288
2021-04-30T08:46:29.047434,290780016,908790928
2021-04-30T08:46:31.547610,261484840,938086104
2021-04-30T08:46:34.047783,234083344,965487600
2021-04-30T08:46:36.547957,206981160,992589784
2021-04-30T08:46:39.048126,177645568,1021925376
2021-04-30T08:46:41.548293,840788352,358782592
2021-04-30T08:46:44.048467,813876240,385694704
2021-04-30T08:46:46.548641,786553880,413017064
2021-04-30T08:46:49.048816,757251312,442319632
2021-04-30T08:46:51.548989,729996680,469574264
2021-04-30T08:46:54.049170,702733712,496837232
2021-04-30T08:46:56.549340,675490904,524080040
2021-04-30T08:46:59.049513,644041328,555529616
2021-04-30T08:47:01.549693,616771872,582799072
2021-04-30T08:47:04.049874,589420872,610150072
2021-04-30T08:47:06.550047,562173384,637397560
2021-04-30T08:47:09.050221,534862536,664708408
2021-04-30T08:47:11.550393,505584224,693986720
2021-04-30T08:47:14.050568,478334056,721236888
2021-04-30T08:47:16.550742,451006136,748564808
2021-04-30T08:47:19.050925,423766184,775804760
2021-04-30T08:47:21.551098,392343160,807227784
2021-04-30T08:47:24.051274,365144160,834426784
2021-04-30T08:47:26.551444,337784024,861786920
2021-04-30T08:47:29.051606,310590880,888980064
2021-04-30T08:47:31.551778,283239344,916331600
2021-04-30T08:47:34.051923,255915560,943655384
2021-04-30T08:47:36.552072,224512048,975058896
2021-04-30T08:47:39.052249,197340232,1002230712
2021-04-30T08:47:41.552418,170030032,1029540912
2021-04-30T08:47:44.052590,831327232,368243712
2021-04-30T08:47:46.552760,806047600,393523344
2021-04-30T08:47:49.052928,778761704,420809240
2021-04-30T08:47:51.553102,747439104,452131840
2021-04-30T08:47:54.053273,722241064,477329880
2021-04-30T08:47:56.553445,692833376,506737568
2021-04-30T08:47:59.053618,665535368,534035576
2021-04-30T08:48:01.553803,638304256,561266688
2021-04-30T08:48:04.053984,608976704,590594240
2021-04-30T08:48:06.554159,579570240,620000704
2021-04-30T08:48:09.054331,554324224,645246720
2021-04-30T08:48:11.554522,525143040,674427904
2021-04-30T08:48:14.054692,497823936,701747008
2021-04-30T08:48:16.554865,470617088,728953856
2021-04-30T08:48:19.055048,441256960,758313984
2021-04-30T08:48:21.555221,413923296,785647648
2021-04-30T08:48:24.055394,384563728,815007216
2021-04-30T08:48:26.555571,359286432,840284512
2021-04-30T08:48:29.055752,328010752,871560192
2021-04-30T08:48:31.555934,302844928,896726016
2021-04-30T08:48:34.056109,273482752,926088192
2021-04-30T08:48:36.556285,246159816,953411128
2021-04-30T08:48:39.056456,216839736,982731208
2021-04-30T08:48:41.556626,189566776,1010004168
2021-04-30T08:48:44.056804,162181824,1037389120
2021-04-30T08:48:46.556984,828005560,371565384
2021-04-30T08:48:49.057160,800688480,398882464
2021-04-30T08:48:51.557330,771227528,428343416
2021-04-30T08:48:54.057501,741896560,457674384
2021-04-30T08:48:56.557671,712644384,486926560
2021-04-30T08:48:59.057850,687397816,512173128
2021-04-30T08:49:01.558030,660144192,539426752
2021-04-30T08:49:04.058203,632875152,566695792
2021-04-30T08:49:06.558370,603533840,596037104
2021-04-30T08:49:09.058541,574180928,625390016
2021-04-30T08:49:11.558711,546985144,652585800
2021-04-30T08:49:14.058900,519634272,679936672
2021-04-30T08:49:16.559079,488266936,711304008
2021-04-30T08:49:19.059250,463099064,736471880
2021-04-30T08:49:21.559428,435820312,763750632
2021-04-30T08:49:24.059599,406460184,793110760
2021-04-30T08:49:26.559771,379123136,820447808
2021-04-30T08:49:29.059946,354047160,845523784
2021-04-30T08:49:31.560119,326652056,872918888
2021-04-30T08:49:34.060295,297320120,902250824
2021-04-30T08:49:36.560474,265966776,933604168
2021-04-30T08:49:39.060649,240697720,958873224
2021-04-30T08:49:41.560824,211361104,988209840
2021-04-30T08:49:44.060995,182074040,1017496904
2021-04-30T08:49:46.561181,156858080,1042712864
2021-04-30T08:49:49.061361,822577384,376993560
2021-04-30T08:49:51.561539,797371000,402199944
2021-04-30T08:49:54.061713,770182416,429388528
2021-04-30T08:49:56.561882,740903672,458667272
2021-04-30T08:49:59.062053,715682872,483888072
2021-04-30T08:50:01.562228,688346352,511224592
2021-04-30T08:50:04.062401,663214456,536356488
2021-04-30T08:50:06.562580,636056816,563514128
2021-04-30T08:50:09.062772,608791792,590779152
2021-04-30T08:50:11.562942,579396264,620174680
2021-04-30T08:50:14.063115,552036520,647534424
2021-04-30T08:50:16.563286,520684704,678886240
2021-04-30T08:50:19.063465,493450480,706120464
2021-04-30T08:50:21.563636,465974184,733596760
2021-04-30T08:50:24.063812,434712792,764858152
2021-04-30T08:50:26.563980,405368048,794202896
2021-04-30T08:50:29.064150,375936792,823634152
2021-04-30T08:50:31.564318,348625016,850945928
2021-04-30T08:50:34.064486,319157440,880413504
2021-04-30T08:50:36.564663,289964600,909606344
2021-04-30T08:50:39.064841,260625248,938945696
2021-04-30T08:50:41.565016,235445360,964125584
2021-04-30T08:50:44.065185,210262296,989308648
2021-04-30T08:50:46.565357,185070960,1014499984
2021-04-30T08:50:49.065529,159817024,1039753920
2021-04-30T08:50:51.565701,829821504,369749440
2021-04-30T08:50:54.065879,804594008,394976936
2021-04-30T08:50:56.566064,779364864,420206080
2021-04-30T08:50:59.066246,754228936,445342008
2021-04-30T08:51:01.566423,727075752,472495192
2021-04-30T08:51:04.066595,699831024,499739920
2021-04-30T08:51:06.566785,672511856,527059088
2021-04-30T08:51:09.066970,645246040,554324904
2021-04-30T08:51:11.567143,617942920,581628024
2021-04-30T08:51:14.067316,590706368,608864576
2021-04-30T08:51:16.567493,563453200,636117744
2021-04-30T08:51:19.067665,534053784,665517160
2021-04-30T08:51:21.567837,506761528,692809416
2021-04-30T08:51:24.068008,479428048,720142896
2021-04-30T08:51:26.568186,452369136,747201808
2021-04-30T08:51:29.068357,425081848,774489096
2021-05-02T12:35:25.774565,798197472,149715232
2021-05-02T12:35:28.275481,767456992,180455712
2021-05-02T12:35:30.775747,765771264,182141440
2021-05-02T12:35:33.276042,765769216,182143488
2021-05-02T12:35:35.776306,765769216,182143488
2021-05-02T12:35:38.276572,765359824,182552880
2021-05-02T12:35:40.776846,765359824,182552880
2021-05-02T12:35:43.277131,765359824,182552880
2021-05-02T12:35:45.777458,765359824,182552880
2021-05-02T12:35:48.277722,765359824,182552880
2021-05-02T12:35:50.777989,765359824,182552880
2021-05-02T12:35:53.278265,765359824,182552880
2021-05-02T12:35:55.778540,765359824,182552880
2021-05-02T12:35:58.278810,512013824,435898880
2021-05-02T12:36:00.779061,268962984,678949720
2021-05-02T12:36:03.279301,683245944,264666760
2021-05-02T12:36:05.779534,667168864,280743840
2021-05-02T12:36:08.279769,652763072,295149632
2021-05-02T12:36:10.780014,636766552,311146152
2021-05-02T12:36:13.280254,619403792,328508912
2021-05-02T12:36:15.780505,673995248,273917456
2021-05-02T12:36:18.280754,656374464,291538240
2021-05-02T12:36:20.780997,636246520,311666184
2021-05-02T12:36:23.281235,618460200,329452504
2021-05-02T12:36:25.781463,599858176,348054528
2021-05-02T12:36:28.281705,581067568,366845136
2021-05-02T12:36:30.781959,560320840,387591864
2021-05-02T12:36:33.282196,543275992,404636712
2021-05-02T12:36:35.782433,523888592,424024112
2021-05-02T12:36:38.282682,503537920,444374784
2021-05-02T12:36:40.782921,484959520,462953184
2021-05-02T12:36:43.283156,467485352,480427352
2021-05-02T12:36:45.783402,448333296,499579408
2021-05-02T12:36:48.283644,428543088,519369616
2021-05-02T12:36:50.783883,410534640,537378064
2021-05-02T12:36:53.284110,639210744,308701960
2021-05-02T12:36:55.784342,608895808,339016896
2021-05-02T12:36:58.284591,580260352,367652352
2021-05-02T12:37:00.784840,555094528,392818176
2021-05-02T12:37:03.285084,525734400,422178304
2021-05-02T12:37:05.785319,499845960,448066744
2021-05-02T12:37:08.285558,471022712,476889992
2021-05-02T12:37:10.785801,443306440,504606264
2021-05-02T12:37:13.286042,421661704,526251000
2021-05-02T12:37:15.786289,404004424,543908280
2021-05-02T12:37:18.286549,384598368,563314336
2021-05-02T12:37:20.786786,364389888,583522816
2021-05-02T12:37:23.287022,679707104,268205600
2021-05-02T12:37:25.787263,660819720,287092984
2021-05-02T12:37:28.287505,641070856,306841848
2021-05-02T12:37:30.787740,622196488,325716216
2021-05-02T12:37:33.287982,602145152,345767552
2021-05-02T12:37:35.788234,583452912,364459792
2021-05-02T12:37:38.288470,505637496,442275208
2021-05-02T12:37:40.789029,478373856,469538848
2021-05-02T12:37:43.289256,455305880,492606824
2021-05-02T12:37:45.789489,429229048,518683656
2021-05-02T12:37:48.289718,401883232,546029472
2021-05-02T12:37:50.789945,377749888,570162816
2021-05-02T12:37:53.290168,351555432,596357272
2021-05-02T12:37:55.790398,682077000,265835704
2021-05-02T12:37:58.290634,656050688,291862016
2021-05-02T12:38:00.790866,630884864,317027840
2021-05-02T12:38:03.291105,605719040,342193664
2021-05-02T12:38:05.791365,559581696,388331008
2021-05-02T12:38:08.291606,534415872,413496832
2021-05-02T12:38:10.791869,507012464,440900240
2021-05-02T12:38:13.292092,481876656,466036048
2021-05-02T12:38:15.792322,456682896,491229808
2021-05-02T12:38:18.292548,429520192,518392512
2021-05-02T12:38:20.792773,400129512,547783192
2021-05-02T12:38:23.292997,371750992,576161712
2021-05-02T12:38:25.793220,344542352,603370352
2021-05-02T12:38:28.293443,317203336,630709368
2021-05-02T12:38:30.793681,668528472,279384232
2021-05-02T12:38:33.293909,639133640,308779064
2021-05-02T12:38:35.794151,613075528,334837176
2021-05-02T12:38:38.294374,584735512,363177192
2021-05-02T12:38:40.794594,557468592,390444112
2021-05-02T12:38:43.294814,531284512,416628192
2021-05-02T12:38:45.795041,497728016,450184688
2021-05-02T12:38:48.295266,469433424,478479280
2021-05-02T12:38:50.795491,445427456,502485248
2021-05-02T12:38:53.295722,416926456,530986248
2021-05-02T12:38:55.795956,390779008,557133696
2021-05-02T12:38:58.296186,363548664,584364040
2021-05-02T12:39:00.796410,337209608,610703096
2021-05-02T12:39:03.296632,307845752,640066952
2021-05-02T12:39:05.796863,675377656,272535048
2021-05-02T12:39:08.297095,648028552,299884152
2021-05-02T12:39:10.797314,620730448,327182256
2021-05-02T12:39:13.297541,590151784,357760920
2021-05-02T12:39:15.797774,560902632,387010072
2021-05-02T12:39:18.297998,536905896,411006808
2021-05-02T12:39:20.798248,507605496,440307208
2021-05-02T12:39:23.298485,480280304,467632400
2021-05-02T12:39:25.798710,453799600,494113104
2021-05-02T12:39:28.298929,425780744,522131960
2021-05-02T12:39:30.799153,397219424,550693280
2021-05-02T12:39:33.299384,369152496,578760208
2021-05-02T12:39:35.799607,336348760,611563944
2021-05-02T12:39:38.299829,308310680,639602024
2021-05-02T12:39:40.800059,281083320,666829384
2021-05-02T12:39:43.300291,661979544,285933160
2021-05-02T12:39:45.800522,636813720,311098984
2021-05-02T12:39:48.300746,607453592,340459112
2021-05-02T12:39:50.800984,578093464,369819240
2021-05-02T12:39:53.301217,549530672,398382032
2021-05-02T12:39:55.801454,523567512,424345192
2021-05-02T12:39:58.301676,496185976,451726728
2021-05-02T12:40:00.801903,467653272,480259432
2021-05-02T12:40:03.302129,439606144,508306560
2021-05-02T12:40:05.802353,412321752,535590952
2021-05-02T12:40:08.302580,385105856,562806848
2021-05-02T12:40:10.802812,355779272,592133432
2021-05-02T12:40:13.303040,329235448,618677256
2021-05-02T12:40:15.803268,301909072,646003632
2021-05-02T12:40:18.303493,273831488,674081216
2021-05-02T12:40:20.803719,666010256,281902448
2021-05-02T12:40:23.303946,638822496,309090208
2021-05-02T12:40:25.804178,610848288,337064416
2021-05-02T12:40:28.304400,583530312,364382392
2021-05-02T12:40:30.804634,556236304,391676400
2021-05-02T12:40:33.304859,525608720,422303984
2021-05-02T12:40:35.805081,498249648,449663056
2021-05-02T12:40:38.305307,470961064,476951640
2021-05-02T12:40:40.805539,443667528,504245176
2021-05-02T12:40:43.305842,413756104,534156600
2021-05-02T12:40:45.806101,387029136,560883568
2021-05-02T12:40:48.306329,357084480,590828224
2021-05-02T12:40:50.806549,329807048,618105656
2021-05-02T12:40:53.306772,302527192,645385512
2021-05-02T12:40:55.807006,275235008,672677696
2021-05-02T12:40:58.307237,246543664,701369040
2021-05-02T12:41:00.807465,661718792,286193912
2021-05-02T12:41:03.307689,634399552,313513152
2021-05-02T12:41:05.807920,603000584,344912120
2021-05-02T12:41:08.308162,575688448,372224256
2021-05-02T12:41:10.808395,548474632,399438072
2021-05-02T12:41:13.308631,519060968,428851736
2021-05-02T12:41:15.808861,491676232,456236472
2021-05-02T12:41:18.309087,464586504,483326200
2021-05-02T12:41:20.809319,435228424,512684280
2021-05-02T12:41:23.309544,407961336,539951368
2021-05-02T12:41:25.809767,379243960,568668744
2021-05-02T12:41:28.309991,351912800,595999904
2021-05-02T12:41:30.810213,324068048,623844656
2021-05-02T12:41:33.310437,294694184,653218520
2021-05-02T12:41:35.810658,267444968,680467736
2021-05-02T12:41:38.310880,240109360,707803344
2021-05-02T12:41:40.811101,669500920,278411784
2021-05-02T12:41:43.311322,641671880,306240824
2021-05-02T12:41:45.811545,612308624,335604080
2021-05-02T12:41:48.311770,585029000,362883704
2021-05-02T12:41:50.811987,551525320,396387384
2021-05-02T12:41:53.312221,522153768,425758936
2021-05-02T12:41:55.812513,492814064,455098640
2021-05-02T12:41:58.312761,463455984,484456720
2021-05-02T12:42:00.813018,435984208,511928496
2021-05-02T12:42:03.313230,406809712,541102992
2021-05-02T12:42:05.813450,379531744,568380960
2021-05-02T12:42:08.313683,352188016,595724688
2021-05-02T12:42:10.813934,323458272,624454432
2021-05-02T12:42:13.314182,294207904,653704800
2021-05-02T12:42:15.814402,266844480,681068224
2021-05-02T12:42:18.314634,239607872,708304832
2021-05-02T12:42:20.814859,679104888,268807816
2021-05-02T12:42:23.315079,652130336,295782368
2021-05-02T12:42:25.815297,624857168,323055536
2021-05-02T12:42:28.315513,597038240,350874464
2021-05-02T12:42:30.815727,568224496,379688208
2021-05-02T12:42:33.315941,542478592,405434112
2021-05-02T12:42:35.816188,515119256,432793448
2021-05-02T12:42:38.316404,475428520,472484184
2021-05-02T12:42:40.816621,446099720,501812984
2021-05-02T12:42:43.316836,416760984,531151720
2021-05-02T12:42:45.817052,391418208,556494496
2021-05-02T12:42:48.317281,360127280,587785424
2021-05-02T12:42:50.817506,332876952,615035752
2021-05-02T12:42:53.317725,305486688,642426016
2021-05-02T12:42:55.817950,278751208,669161496
2021-05-02T12:42:58.318178,248990872,698921832
2021-05-02T12:43:00.818427,221610712,726301992
2021-05-02T12:43:03.318649,676215544,271697160
2021-05-02T12:43:05.818879,646824704,301088000
2021-05-02T12:43:08.319094,619523304,328389400
2021-05-02T12:43:10.819314,592261336,355651368
2021-05-02T12:43:13.319532,565521880,382390824
2021-05-02T12:43:15.819773,537770752,410141952
2021-05-02T12:43:18.319986,504693800,443218904
2021-05-02T12:43:20.820207,478923136,468989568
2021-05-02T12:43:23.320425,449643304,498269400
2021-05-02T12:43:25.820665,422217592,525695112
2021-05-02T12:43:28.320900,392985384,554927320
2021-05-02T12:43:30.821119,365642704,582270000
2021-05-02T12:43:33.321341,336416184,611496520
2021-05-02T12:43:35.821556,308986520,638926184
2021-05-02T12:43:38.321785,281797040,666115664
2021-05-02T12:43:40.821998,250460928,697451776
2021-05-02T12:43:43.322217,223197952,724714752
2021-05-02T12:43:45.822431,677918552,269994152
2021-05-02T12:43:48.322648,652313264,295599440
2021-05-02T12:43:50.822879,622967088,324945616
2021-05-02T12:43:53.323095,595767264,352145440
2021-05-02T12:43:55.823315,568352216,379560488
2021-05-02T12:43:58.323532,539125656,408787048
2021-05-02T12:44:00.823745,457371800,490540904
2021-05-02T12:44:03.323962,425894960,522017744
2021-05-02T12:44:05.824190,395047032,552865672
2021-05-02T12:44:08.324411,369358800,578553904
2021-05-02T12:44:10.824625,339909632,608003072
2021-05-02T12:44:13.324846,308458744,639453960
2021-05-02T12:44:15.825069,277084112,670828592
2021-05-02T12:44:18.325294,248701536,699211168
2021-05-02T12:44:20.825520,220927456,726985248
2021-05-02T12:44:23.325736,189526656,758386048
2021-05-02T12:44:25.825955,648399560,299513144
2021-05-02T12:44:28.326175,620701416,327211288
2021-05-02T12:44:30.826399,589180480,358732224
2021-05-02T12:44:33.326636,561919232,385993472
2021-05-02T12:44:35.826874,530475368,417437336
2021-05-02T12:44:38.327118,503657904,444254800
2021-05-02T12:44:40.827339,474223848,473688856
2021-05-02T12:44:43.327569,442977104,504935600
2021-05-02T12:44:45.827810,411493896,536418808
2021-05-02T12:44:48.328035,384197688,563715016
2021-05-02T12:44:50.828253,354791976,593120728
2021-05-02T12:44:53.328494,324967112,622945592
2021-05-02T12:44:55.828725,295628752,652283952
2021-05-02T12:44:58.328952,266747944,681164760
2021-05-02T12:45:00.829192,239449264,708463440
2021-05-02T12:45:03.329421,207517088,740395616
2021-05-02T12:45:05.829642,180257144,767655560
2021-05-02T12:45:08.329859,642577248,305335456
2021-05-02T12:45:10.830080,615534168,332378536
2021-05-02T12:45:13.330314,585954112,361958592
2021-05-02T12:45:15.830534,556833824,391078880
2021-05-02T12:45:18.330752,527473344,420439360
2021-05-02T12:45:20.831010,498117656,449795048
2021-05-02T12:45:23.331244,468817616,479095088
2021-05-02T12:45:25.831464,437091472,510821232
2021-05-02T12:45:28.331678,411792016,536120688
2021-05-02T12:45:30.831892,380406584,567506120
2021-05-02T12:45:33.332109,353082968,594829736
2021-05-02T12:45:35.832340,324128544,623784160
2021-05-02T12:45:38.332556,296495184,651417520
2021-05-02T12:45:40.832780,264912792,682999912
2021-05-02T12:45:43.333002,233618304,714294400
2021-05-02T12:45:45.833226,204538688,743374016
2021-05-02T12:45:48.333445,177273392,770639312
2021-05-02T12:45:50.833731,653004272,294908432
2021-05-02T12:45:53.333951,623440936,324471768
2021-05-02T12:45:55.834166,594270896,353641808
2021-05-02T12:45:58.334392,562719360,385193344
2021-05-02T12:46:00.834669,531277328,416635376
2021-05-02T12:46:03.334997,506027200,441885504
2021-05-02T12:46:05.835376,474618744,473293960
2021-05-02T12:46:08.335583,447282024,500630680
2021-05-02T12:46:10.835794,415841136,532071568
2021-05-02T12:46:13.336004,388787656,559125048
2021-05-02T12:46:15.836211,357153088,590759616
2021-05-02T12:46:18.336416,325756432,622156272
2021-05-02T12:46:20.836623,296460264,651452440
2021-05-02T12:46:23.336829,264901968,683010736
2021-05-02T12:46:25.837037,235720744,712191960
2021-05-02T12:46:28.337247,210356928,737555776
2021-05-02T12:46:30.837453,181226360,766686344
2021-05-02T12:46:33.337649,663483488,284429216
2021-05-02T12:46:35.837853,636195376,311717328
2021-05-02T12:46:38.338057,604739344,343173360
2021-05-02T12:46:40.838267,577462600,370450104
2021-05-02T12:46:43.338476,548172736,399739968
2021-05-02T12:46:45.838681,516710144,431202560
2021-05-02T12:46:48.338881,489443528,458469176
2021-05-02T12:46:50.839083,457916656,489996048
2021-05-02T12:46:53.339285,428626096,519286608
2021-05-02T12:46:55.839496,399398720,548513984
2021-05-02T12:46:58.339706,371961424,575951280
2021-05-02T12:47:00.839911,340486464,607426240
2021-05-02T12:47:03.340127,313191104,634721600
2021-05-02T12:47:05.840336,281893424,666019280
2021-05-02T12:47:08.340545,252574936,695337768
2021-05-02T12:47:10.840756,221093096,726819608
2021-05-02T12:47:13.340971,193712200,754200504
2021-05-02T12:47:15.841178,164451024,783461680
2021-05-02T12:47:18.341382,648013248,299899456
2021-05-02T12:47:20.841587,618704864,329207840
2021-05-02T12:47:23.341787,593481928,354430776
2021-05-02T12:47:25.841993,562015608,385897096
2021-05-02T12:47:28.342197,532653712,415258992
2021-05-02T12:47:30.842405,503248096,444664608
2021-05-02T12:47:33.342610,473983456,473929248
2021-05-02T12:47:35.842817,444575112,503337592
2021-05-02T12:47:38.343017,417339184,530573520
2021-05-02T12:47:40.843220,385778752,562133952
2021-05-02T12:47:43.343416,356530360,591382344
2021-05-02T12:47:45.843627,327122056,620790648
2021-05-02T12:47:48.343827,297814096,650098608
2021-05-02T12:47:50.844036,266381752,681530952
2021-05-02T12:47:53.344243,241178168,706734536
2021-05-02T12:47:55.844435,209669536,738243168
2021-05-02T12:47:58.344627,182457896,765454808
2021-05-02T12:48:00.844830,153045072,794867632
2021-05-02T12:48:03.345039,652719360,295193344
2021-05-02T12:48:05.845244,623328336,324584368
2021-05-02T12:48:08.345448,589804800,358107904
2021-05-02T12:48:10.845672,560431664,387481040
2021-05-02T12:48:13.345872,528968840,418943864
2021-05-02T12:48:15.846074,501704032,446208672
2021-05-02T12:48:18.346280,474411032,473501672
2021-05-02T12:48:20.846479,447196416,500716288
2021-05-02T12:48:23.346680,417742288,530170416
2021-05-02T12:48:25.846882,386358464,561554240
2021-05-02T12:48:28.347081,359116032,588796672
2021-05-02T12:48:30.847297,327589136,620323568
2021-05-02T12:48:33.347507,296203520,651709184
2021-05-02T12:48:35.847709,268842184,679070520
2021-05-02T12:48:38.347907,241600208,706312496
2021-05-02T12:48:40.848101,212266968,735645736
2021-05-02T12:48:43.348303,182957312,764955392
2021-05-02T12:48:45.848517,155540152,792372552
2021-05-02T12:48:48.348723,660866600,287046104
2021-05-02T12:48:50.848920,631541224,316371480
2021-05-02T12:48:53.349119,606258624,341654080
2021-05-02T12:48:55.849320,574837560,373075144
2021-05-02T12:48:58.349522,545506096,402406608
2021-05-02T12:49:00.849728,516111480,431801224
2021-05-02T12:49:03.349923,486794080,461118624
2021-05-02T12:49:05.850122,455387352,492525352
2021-05-02T12:49:08.350324,426048896,521863808
2021-05-02T12:49:10.850523,398716928,549195776
2021-05-02T12:49:13.350727,367273968,580638736
2021-05-02T12:49:15.850940,339807648,608105056
2021-05-02T12:49:18.351146,310658040,637254664
2021-05-02T12:49:20.851344,283317392,664595312
2021-05-02T12:49:23.351546,249888128,698024576
2021-05-02T12:49:25.851750,220506320,727406384
2021-05-02T12:49:28.351957,193241192,754671512
2021-05-02T12:49:30.852174,165906408,782006296
2021-05-02T12:49:33.357788,132447616,815465088
2021-05-02T12:49:35.857998,636845640,311067064
2021-05-02T12:49:38.358207,605466824,342445880
2021-05-02T12:49:40.858408,573888904,374023800
2021-05-02T12:49:43.358605,544510200,403402504
2021-05-02T12:49:45.858812,517236336,430676368
2021-05-02T12:49:48.359015,481629936,466282768
2021-05-02T12:49:50.859210,452212728,495699976
2021-05-02T12:49:53.359416,420917448,526995256
2021-05-02T12:49:55.859637,391527888,556384816
2021-05-02T12:49:58.359836,360064672,587848032
2021-05-02T12:50:00.860047,330675896,617236808
2021-05-02T12:50:03.360245,303474888,644437816
2021-05-02T12:50:05.860449,276183136,671729568
2021-05-02T12:50:08.360671,250940448,696972256
2021-05-02T12:50:10.860881,223749768,724162936
2021-05-02T12:50:13.361078,198501224,749411480
2021-05-02T12:50:15.861279,173318184,774594520
2021-05-02T12:50:18.361471,148213752,799698952
2021-05-02T12:50:20.861659,655632400,292280304
2021-05-02T12:50:23.361851,624146200,323766504
2021-05-02T12:50:25.862040,596917256,350995448
2021-05-02T12:50:28.362235,565500856,382411848
2021-05-02T12:50:30.862429,538296960,409615744
2021-05-02T12:50:33.362628,508936832,438975872
2021-05-02T12:50:35.862819,477445512,470467192
2021-05-02T12:50:38.363011,447988024,499924680
2021-05-02T12:50:40.863198,416644704,531268000
2021-05-02T12:50:43.363387,389261488,558651216
2021-05-02T12:50:45.863569,360029304,587883400
2021-05-02T12:50:48.363758,330629960,617282744
2021-05-02T12:50:50.863946,301182104,646730600
2021-05-02T12:50:53.364143,274000344,673912360
2021-05-02T12:50:55.864336,240501376,707411328
2021-05-02T12:50:58.364525,213200784,734711920
2021-05-02T12:51:00.864720,181781120,766131584
2021-05-02T12:51:03.364913,152420992,795491712
2021-05-02T12:51:05.865101,665628848,282283856
2021-05-02T12:51:08.365290,640661224,307251480
2021-05-02T12:51:10.865483,611363120,336549584
2021-05-02T12:51:13.365671,582027152,365885552
2021-05-02T12:51:15.865861,552576896,395335808
2021-05-02T12:51:18.366048,523254856,424657848
2021-05-02T12:51:20.866235,493837480,454075224
2021-05-02T12:51:23.366458,464531224,483381480
2021-05-02T12:51:25.866710,433107752,514804952
2021-05-02T12:51:28.366980,403777496,544135208
2021-05-02T12:51:30.867160,376426680,571486024
2021-05-02T12:51:33.367343,343020624,604892080
2021-05-02T12:51:35.867529,317686776,630225928
2021-05-02T12:51:38.367703,288405712,659506992
2021-05-02T12:51:40.867879,257039456,690873248
2021-05-02T12:51:43.368062,229730968,718181736
2021-05-02T12:51:45.868242,198319200,749593504
2021-05-02T12:51:48.368437,166818632,781094072
2021-05-02T12:51:50.868617,135404640,812508064
2021-05-02T12:51:53.368803,647153984,300758720
2021-05-02T12:51:55.868988,619813760,328098944
2021-05-02T12:51:58.369167,594644744,353267960
2021-05-02T12:52:00.869341,567423648,380489056
2021-05-02T12:52:03.369512,535993856,411918848
2021-05-02T12:52:05.869694,508722736,439189968
2021-05-02T12:52:08.369870,479366920,468545784
2021-05-02T12:52:10.870044,451894648,496018056
2021-05-02T12:52:13.370218,422686288,525226416
2021-05-02T12:52:15.870391,393204048,554708656
2021-05-02T12:52:18.370565,361960176,585952528
2021-05-02T12:52:20.870745,334448976,613463728
2021-05-02T12:52:23.370922,305220224,642692480
2021-05-02T12:52:25.871099,275844320,672068384
2021-05-02T12:52:28.371273,244444048,703468656
2021-05-02T12:52:30.871452,217103088,730809616
2021-05-02T12:52:33.371630,187705416,760207288
2021-05-02T12:52:35.871809,158420400,789492304
2021-05-02T12:52:38.371988,129070880,818841824
2021-05-02T12:52:40.872185,640690696,307222008
2021-05-02T12:52:43.372379,611488568,336424136
2021-05-02T12:52:45.872566,582094912,365817792
2021-05-02T12:52:48.372752,554879408,393033296
2021-05-02T12:52:50.872936,523348856,424563848
2021-05-02T12:52:53.373130,479443808,468468896
2021-05-02T12:52:55.873322,447874368,500038336
2021-05-02T12:52:58.373504,418559768,529352936
2021-05-02T12:53:00.873682,389216128,558696576
