"Time [ms]","CPU usage [%]","GC activity [%]","Size [B]","Used [B]"
"10:42:02.495, 29 Apr 2021","9,1","0,3","2 654 994 464","1 091 198 976"
"10:42:03.495, 29 Apr 2021","7,0","0,0","2 654 994 464","1 336 565 760"
"10:42:04.495, 29 Apr 2021","7,1","0,0","2 654 994 464","1 605 001 216"
"10:42:05.495, 29 Apr 2021","7,0","0,0","2 654 994 464","1 865 048 064"
"10:42:06.495, 29 Apr 2021","7,0","0,0","2 654 994 464","2 125 094 912"
"10:42:07.496, 29 Apr 2021","9,4","0,3","2 654 994 464","1 042 964 480"
"10:42:08.496, 29 Apr 2021","6,8","0,0","2 654 994 464","1 288 331 264"
"10:42:09.496, 29 Apr 2021","7,0","0,0","2 654 994 464","1 535 795 200"
"10:42:10.496, 29 Apr 2021","7,1","0,0","2 654 994 464","1 833 590 784"
"10:42:11.496, 29 Apr 2021","7,1","0,0","2 654 994 464","2 139 774 976"
"10:42:12.496, 29 Apr 2021","8,9","0,2","2 654 994 464","1 079 664 640"
"10:42:13.496, 29 Apr 2021","7,2","0,0","2 654 994 464","1 381 654 528"
"10:42:14.496, 29 Apr 2021","6,5","0,0","2 654 994 464","1 702 518 784"
"10:42:15.496, 29 Apr 2021","6,9","0,0","2 654 994 464","2 035 965 952"
"10:42:16.497, 29 Apr 2021","8,8","0,2","2 654 994 464","1 052 401 664"
"10:42:17.497, 29 Apr 2021","7,0","0,0","2 654 994 464","1 396 334 592"
"10:42:18.497, 29 Apr 2021","6,8","0,0","2 654 994 464","1 738 170 368"
"10:42:19.497, 29 Apr 2021","6,8","0,0","2 654 994 464","2 073 714 688"
"10:42:20.497, 29 Apr 2021","9,0","0,2","2 654 994 464","1 121 869 840"
"10:42:21.497, 29 Apr 2021","6,7","0,0","2 654 994 464","1 463 705 616"
"10:42:22.497, 29 Apr 2021","6,6","0,0","2 654 994 464","1 795 055 632"
"10:42:23.498, 29 Apr 2021","6,8","0,0","2 654 994 464","2 120 114 192"
"10:42:24.498, 29 Apr 2021","8,9","0,2","2 654 994 464","1 186 968 576"
"10:42:25.498, 29 Apr 2021","6,9","0,0","2 654 994 464","1 535 095 808"
"10:42:26.498, 29 Apr 2021","6,8","0,0","2 654 994 464","1 885 320 192"
"10:42:27.498, 29 Apr 2021","6,9","0,0","2 654 994 464","2 220 864 512"
"10:42:28.498, 29 Apr 2021","9,0","0,2","2 654 994 464","1 287 963 648"
"10:42:29.498, 29 Apr 2021","6,7","0,0","2 654 994 464","1 636 090 880"
"10:42:30.498, 29 Apr 2021","6,8","0,0","2 654 994 464","1 971 635 200"
"10:42:31.499, 29 Apr 2021","8,8","0,2","2 654 994 464","1 017 431 040"
"10:42:32.499, 29 Apr 2021","6,7","0,0","2 654 994 464","1 376 044 032"
"10:42:33.499, 29 Apr 2021","6,9","0,0","2 654 994 464","1 722 074 112"
"10:42:34.499, 29 Apr 2021","6,9","0,0","2 654 994 464","2 057 618 432"
"10:42:35.499, 29 Apr 2021","9,0","0,2","2 654 994 464","1 115 997 184"
"10:42:36.499, 29 Apr 2021","6,9","0,0","2 654 994 464","1 466 221 568"
"10:42:37.499, 29 Apr 2021","6,9","0,0","2 654 994 464","1 818 543 104"
"10:42:38.499, 29 Apr 2021","6,9","0,0","2 654 994 464","2 181 350 400"
"10:42:39.500, 29 Apr 2021","9,3","0,2","2 654 994 464","1 246 347 264"
"10:42:40.500, 29 Apr 2021","7,0","0,0","2 654 994 464","1 615 446 016"
"10:42:41.500, 29 Apr 2021","6,9","0,0","2 654 994 464","1 965 670 400"
"10:42:42.500, 29 Apr 2021","8,3","0,1","2 654 994 464","1 007 365 136"
"10:42:43.500, 29 Apr 2021","7,6","0,0","2 654 994 464","1 370 172 432"
"10:42:44.500, 29 Apr 2021","6,9","0,0","2 654 994 464","1 720 396 816"
"10:42:45.500, 29 Apr 2021","7,0","0,0","2 654 994 464","2 051 746 832"
"10:42:46.500, 29 Apr 2021","8,6","0,1","2 654 994 464","1 087 436 288"
"10:42:47.501, 29 Apr 2021","6,9","0,0","2 654 994 464","1 441 854 976"
"10:42:48.501, 29 Apr 2021","6,7","0,0","2 654 994 464","1 796 273 664"
"10:42:49.501, 29 Apr 2021","6,8","0,0","2 654 994 464","2 142 303 744"
"10:42:50.501, 29 Apr 2021","8,2","0,1","2 654 994 464","1 156 159 488"
"10:42:51.501, 29 Apr 2021","6,9","0,0","2 654 994 464","1 493 800 960"
"10:42:52.501, 29 Apr 2021","6,9","0,0","2 654 994 464","1 825 150 976"
"10:42:53.501, 29 Apr 2021","6,9","0,0","2 654 994 464","2 175 375 360"
"10:42:54.501, 29 Apr 2021","8,4","0,1","2 654 994 464","1 205 446 656"
"10:42:55.502, 29 Apr 2021","7,1","0,0","2 654 994 464","1 631 168 512"
"10:42:56.502, 29 Apr 2021","7,1","0,0","2 654 994 464","2 050 598 912"
"10:42:57.502, 29 Apr 2021","8,2","0,1","2 654 994 464","1 147 151 360"
"10:42:58.502, 29 Apr 2021","7,0","0,0","2 654 994 464","1 543 513 088"
"10:42:59.502, 29 Apr 2021","6,7","0,0","2 654 994 464","1 908 417 536"
"10:43:00.502, 29 Apr 2021","6,9","0,0","2 654 994 464","2 285 904 896"
"10:43:01.502, 29 Apr 2021","8,4","0,1","2 654 994 464","1 365 053 968"
"10:43:02.502, 29 Apr 2021","6,9","0,0","2 654 994 464","1 725 764 112"
"10:43:03.503, 29 Apr 2021","7,3","0,0","2 654 994 464","2 094 862 864"
"10:43:04.503, 29 Apr 2021","8,4","0,1","2 654 994 464","1 208 956 416"
"10:43:05.503, 29 Apr 2021","6,9","0,0","2 654 994 464","1 617 901 056"
"10:43:06.503, 29 Apr 2021","7,1","0,0","2 654 994 464","2 024 748 544"
"10:43:07.503, 29 Apr 2021","8,6","0,1","2 654 994 464","1 137 648 128"
"10:43:08.503, 29 Apr 2021","7,1","0,0","2 654 994 464","1 557 078 528"
"10:43:09.503, 29 Apr 2021","7,1","0,0","2 654 994 464","1 953 440 256"
"10:43:10.503, 29 Apr 2021","8,8","0,2","2 654 994 464","1 122 237 952"
"10:43:11.504, 29 Apr 2021","7,5","0,0","2 654 994 464","1 657 011 712"
"10:43:12.504, 29 Apr 2021","7,4","0,0","2 654 994 464","2 099 510 784"
"10:43:13.504, 29 Apr 2021","8,8","0,2","2 654 994 464","1 234 161 664"
"10:43:14.504, 29 Apr 2021","6,9","0,0","2 654 994 464","1 622 134 784"
"10:43:15.504, 29 Apr 2021","6,9","0,0","2 654 994 464","2 018 496 512"
