Date,Size [B],Used [B]
2021-04-30T12:16:08.629595,158385688,680475112
2021-04-30T12:16:11.129747,133178608,705682192
2021-04-30T12:16:13.629913,103826480,735034320
2021-04-30T12:16:16.130078,311262264,527598536
2021-04-30T12:16:18.630238,283977232,554883568
2021-04-30T12:16:21.130397,256239616,582621184
2021-04-30T12:16:23.630551,228258992,610601808
2021-04-30T12:16:26.130713,197526568,641334232
2021-04-30T12:16:28.630881,168471752,670389048
2021-04-30T12:16:31.131041,138333320,700527480
2021-04-30T12:16:33.631200,111794208,727066592
2021-04-30T12:16:36.131354,321667560,517193240
2021-04-30T12:16:38.631508,292338632,546522168
2021-04-30T12:16:41.131659,262930384,575930416
2021-04-30T12:16:43.631812,233509064,605351736
2021-04-30T12:16:46.131978,203258600,635602200
2021-04-30T12:16:48.632129,173290976,665569824
2021-04-30T12:16:51.132288,145507352,693353448
2021-04-30T12:16:53.632439,119094024,719766776
2021-04-30T12:16:56.132588,328934072,509926728
2021-04-30T12:16:58.632740,300595056,538265744
2021-04-30T12:17:01.132892,271188248,567672552
2021-04-30T12:17:03.633050,241847856,597012944
2021-04-30T12:17:06.133205,212479864,626380936
2021-04-30T12:17:08.633367,183142560,655718240
2021-04-30T12:17:11.133514,154904664,683956136
2021-04-30T12:17:13.633646,124404720,714456080
2021-04-30T12:17:16.133799,337151184,501709616
2021-04-30T12:17:18.633967,308937008,529923792
2021-04-30T12:17:21.134123,279516536,559344264
2021-04-30T12:17:23.634274,250410728,588450072
2021-04-30T12:17:26.134428,218201696,620659104
2021-04-30T12:17:28.634580,187748552,651112248
2021-04-30T12:17:31.134735,162103312,676757488
2021-04-30T12:17:33.634896,132770600,706090200
2021-04-30T12:17:36.135052,103755336,735105464
2021-04-30T12:17:38.635204,317666968,521193832
2021-04-30T12:17:41.135349,288190336,550670464
2021-04-30T12:17:43.635497,260604832,578255968
2021-04-30T12:17:46.135644,231063904,607796896
2021-04-30T12:17:48.635801,200762976,638097824
2021-04-30T12:17:51.135958,169316568,669544232
2021-04-30T12:17:53.636118,141536624,697324176
2021-04-30T12:17:56.136269,107876096,730984704
2021-04-30T12:17:58.636428,318578920,520281880
2021-04-30T12:18:01.136585,291758384,547102416
2021-04-30T12:18:03.636741,265619688,573241112
2021-04-30T12:18:06.136897,240476968,598383832
2021-04-30T12:18:08.637048,212798344,626062456
2021-04-30T12:18:11.137202,186908000,651952800
2021-04-30T12:18:13.637358,155930896,682929904
2021-04-30T12:18:16.137509,128538736,710322064
2021-04-30T12:18:18.637657,337861584,500999216
2021-04-30T12:18:21.137810,308961648,529899152
2021-04-30T12:18:23.637966,283284168,555576632
2021-04-30T12:18:26.138116,252368576,586492224
2021-04-30T12:18:28.638279,224618960,614241840
2021-04-30T12:18:31.138430,195688104,643172696
2021-04-30T12:18:33.638584,168003664,670857136
2021-04-30T12:18:36.138737,139667224,699193576
2021-04-30T12:18:38.638898,110305232,728555568
2021-04-30T12:18:41.139056,321013400,517847400
2021-04-30T12:18:43.639221,291650408,547210392
2021-04-30T12:18:46.139383,262255992,576604808
2021-04-30T12:18:48.639539,236033392,602827408
2021-04-30T12:18:51.139696,205672104,633188696
2021-04-30T12:18:53.639847,175762968,663097832
2021-04-30T12:18:56.140,149012912,689847888
2021-04-30T12:18:58.640153,117557952,721302848
2021-04-30T12:19:01.140312,329065448,509795352
2021-04-30T12:19:03.640467,301212704,537648096
2021-04-30T12:19:06.140629,270808936,568051864
2021-04-30T12:19:08.640781,239418784,599442016
2021-04-30T12:19:11.140938,208552832,630307968
2021-04-30T12:19:13.641087,178564424,660296376
2021-04-30T12:19:16.141248,152883008,685977792
2021-04-30T12:19:18.641395,126726768,712134032
2021-04-30T12:19:21.141556,337343328,501517472
2021-04-30T12:19:23.641716,310951120,527909680
2021-04-30T12:19:26.141872,280202456,558658344
2021-04-30T12:19:28.642041,250400056,588460744
2021-04-30T12:19:31.142197,220407888,618452912
2021-04-30T12:19:33.642359,190565776,648295024
2021-04-30T12:19:36.142519,158591096,680269704
2021-04-30T12:19:38.642674,131890736,706970064
2021-04-30T12:19:41.142830,105655000,733205800
2021-04-30T12:19:43.642991,318133168,520727632
2021-04-30T12:19:46.143144,291127008,547733792
2021-04-30T12:19:48.643300,260840160,578020640
2021-04-30T12:19:51.143457,231440944,607419856
2021-04-30T12:19:53.643615,203061960,635798840
2021-04-30T12:19:56.143773,173691496,665169304
2021-04-30T12:19:58.643934,143376960,695483840
2021-04-30T12:20:01.144087,113423280,725437520
2021-04-30T12:20:03.644244,326747240,512113560
2021-04-30T12:20:06.144395,299451672,539409128
2021-04-30T12:20:08.644562,269139760,569721040
2021-04-30T12:20:11.144723,240732544,598128256
2021-04-30T12:20:13.644885,210436168,628424632
2021-04-30T12:20:16.145044,181054360,657806440
2021-04-30T12:20:18.645219,153112504,685748296
2021-04-30T12:20:21.145385,123810808,715049992
2021-04-30T12:20:23.645548,335732576,503128224
2021-04-30T12:20:26.145705,306014168,532846632
2021-04-30T12:20:28.645870,277232816,561627984
2021-04-30T12:20:31.146035,248869408,589991392
2021-04-30T12:20:33.646204,218548128,620312672
2021-04-30T12:20:36.146368,190192440,648668360
2021-04-30T12:20:38.646534,160772768,678088032
2021-04-30T12:20:41.146690,131446560,707414240
2021-04-30T12:20:43.646853,102114528,736746272
2021-04-30T12:20:46.147014,314316032,524544768
2021-04-30T12:20:48.647147,284496152,554364648
2021-04-30T12:20:51.147291,257228152,581632648
2021-04-30T12:20:53.647460,226858896,612001904
2021-04-30T12:20:56.147625,198473272,640387528
2021-04-30T12:20:58.647793,168130368,670730432
2021-04-30T12:21:01.147961,139793608,699067192
2021-04-30T12:21:03.648121,110376768,728484032
2021-04-30T12:21:06.148283,320084368,518776432
2021-04-30T12:21:08.648442,292294216,546566584
2021-04-30T12:21:11.148613,263411184,575449616
2021-04-30T12:21:13.648782,232028576,606832224
2021-04-30T12:21:16.148948,205758528,633102272
2021-04-30T12:21:18.649105,176480024,662380776
2021-04-30T12:21:21.149264,148111304,690749496
2021-04-30T12:21:23.649425,118732840,720127960
2021-04-30T12:21:26.149590,328671432,510189368
2021-04-30T12:21:28.649762,298868912,539991888
2021-04-30T12:21:31.149920,271506928,567353872
2021-04-30T12:21:33.650078,240146608,598714192
2021-04-30T12:21:36.150238,213931848,624928952
2021-04-30T12:21:38.650396,183990416,654870384
2021-04-30T12:21:41.150565,155199104,683661696
2021-04-30T12:21:43.650726,125901056,712959744
2021-04-30T12:21:46.150898,335639544,503221256
2021-04-30T12:21:48.651060,306255928,532604872
2021-04-30T12:21:51.151223,277845720,561015080
2021-04-30T12:21:53.651387,248538448,590322352
2021-04-30T12:21:56.151555,218150656,620710144
2021-04-30T12:21:58.651715,190307488,648553312
2021-04-30T12:22:01.151874,163652200,675208600
2021-04-30T12:22:03.652033,135274904,703585896
2021-04-30T12:22:06.152195,103805280,735055520
2021-04-30T12:22:08.652357,313836192,525024608
2021-04-30T12:22:11.152518,283953920,554906880
2021-04-30T12:22:13.652677,252986904,585873896
2021-04-30T12:22:16.152834,227806768,611054032
2021-04-30T12:22:18.652995,203691176,635169624
2021-04-30T12:22:21.153157,174286560,664574240
2021-04-30T12:22:23.653325,143450216,695410584
2021-04-30T12:22:26.153490,111893808,726966992
2021-04-30T12:22:28.653657,323622368,515238432
2021-04-30T12:22:31.153819,297483560,541377240
2021-04-30T12:22:33.653978,268144144,570716656
2021-04-30T12:22:36.154133,185685800,653175000
2021-04-30T12:22:38.654291,156895696,681965104
2021-04-30T12:22:41.154460,128464128,710396672
2021-04-30T12:22:43.654627,100330392,738530408
2021-04-30T12:22:46.154799,303858112,535002688
2021-04-30T12:22:48.654962,273595616,565265184
2021-04-30T12:22:51.155123,244222960,594637840
2021-04-30T12:22:53.655281,214868056,623992744
2021-04-30T12:22:56.155438,188769944,650090856
2021-04-30T12:22:58.655593,157038144,681822656
2021-04-30T12:23:01.155757,130071456,708789344
2021-04-30T12:23:03.655917,327077072,511783728
2021-04-30T12:23:06.156095,297814888,541045912
2021-04-30T12:23:08.656262,268485632,570375168
2021-04-30T12:23:11.156423,239103520,599757280
2021-04-30T12:23:13.656584,209765416,629095384
2021-04-30T12:23:16.156749,181299360,657561440
2021-04-30T12:23:18.656906,151816472,687044328
2021-04-30T12:23:21.157063,121650824,717209976
2021-04-30T12:23:23.657236,321712760,517148040
2021-04-30T12:23:26.157395,293236240,545624560
2021-04-30T12:23:28.657556,263901056,574959744
2021-04-30T12:23:31.157714,234516696,604344104
2021-04-30T12:23:33.657878,205159752,633701048
2021-04-30T12:23:36.158037,175839616,663021184
2021-04-30T12:23:38.658194,149692400,689168400
2021-04-30T12:23:41.158353,117869696,720991104
2021-04-30T12:23:43.658518,315375496,523485304
2021-04-30T12:23:46.158683,288539664,550321136
2021-04-30T12:23:48.658851,259262008,579598792
2021-04-30T12:23:51.159019,229814464,609046336
2021-04-30T12:23:53.659182,201427720,637433080
2021-04-30T12:23:56.159337,172067168,666793632
2021-04-30T12:23:58.659494,142743128,696117672
2021-04-30T12:24:01.159657,115085288,723775512
2021-04-30T12:24:03.659820,313367648,525493152
2021-04-30T12:24:06.159982,284939976,553920824
2021-04-30T12:24:08.660153,255571560,583289240
2021-04-30T12:24:11.160313,226173680,612687120
2021-04-30T12:24:13.660476,194949400,643911400
2021-04-30T12:24:16.160634,165516376,673344424
2021-04-30T12:24:18.660803,138129480,700731320
2021-04-30T12:24:21.160968,108806408,730054392
2021-04-30T12:24:23.661132,307028624,531832176
2021-04-30T12:24:26.161291,277699472,561161328
2021-04-30T12:24:28.661454,247040000,591820800
2021-04-30T12:24:31.161616,220947072,617913728
2021-04-30T12:24:33.661782,192480880,646379920
2021-04-30T12:24:36.161938,160724376,678136424
2021-04-30T12:24:38.662102,130907856,707952944
2021-04-30T12:24:41.162258,103541896,735318904
2021-04-30T12:24:43.662419,299463760,539397040
2021-04-30T12:24:46.162578,268668400,570192400
2021-04-30T12:24:48.662736,239254704,599606096
2021-04-30T12:24:51.162919,213308992,625551808
2021-04-30T12:24:53.663091,186264496,652596304
2021-04-30T12:24:56.163256,157850936,681009864
2021-04-30T12:24:58.663417,125314256,713546544
2021-04-30T12:25:01.163574,326251488,512609312
2021-04-30T12:25:03.663733,297228192,541632608
2021-04-30T12:25:06.163899,266612936,572247864
2021-04-30T12:25:08.664064,238183312,600677488
2021-04-30T12:25:11.164238,208741552,630119248
2021-04-30T12:25:13.664408,179433000,659427800
2021-04-30T12:25:16.164580,150075952,688784848
2021-04-30T12:25:18.664753,120727944,718132856
2021-04-30T12:25:21.164917,318191832,520668968
2021-04-30T12:25:23.665074,290023224,548837576
2021-04-30T12:25:26.165225,259500200,579360600
2021-04-30T12:25:28.665375,231784488,607076312
2021-04-30T12:25:31.165531,200748080,638112720
2021-04-30T12:25:33.665682,171764704,667096096
2021-04-30T12:25:36.165841,142039976,696820824
2021-04-30T12:25:38.665993,112686856,726173944
2021-04-30T12:25:41.166151,309472432,529388368
2021-04-30T12:25:43.666309,280083632,558777168
2021-04-30T12:25:46.166476,250754224,588106576
2021-04-30T12:25:48.666639,221394096,617466704
2021-04-30T12:25:51.166807,192031920,646828880
2021-04-30T12:25:53.666969,164915880,673944920
2021-04-30T12:25:56.167135,133300240,705560560
2021-04-30T12:25:58.667307,103953584,734907216
2021-04-30T12:26:01.167471,305340480,533520320
2021-04-30T12:26:03.667613,275072224,563788576
2021-04-30T12:26:06.167748,246610224,592250576
2021-04-30T12:26:08.667891,217293440,621567360
2021-04-30T12:26:11.168051,187888384,650972416
2021-04-30T12:26:13.668210,158577336,680283464
2021-04-30T12:26:16.168371,128313088,710547712
2021-04-30T12:26:18.668527,325407344,513453456
2021-04-30T12:26:21.168699,296133208,542727592
2021-04-30T12:26:23.668865,268468816,570391984
2021-04-30T12:26:26.169028,239092032,599768768
2021-04-30T12:26:28.669196,208705968,630154832
2021-04-30T12:26:31.169362,181917720,656943080
2021-04-30T12:26:33.669529,152272664,686588136
2021-04-30T12:26:36.169694,121677360,717183440
2021-04-30T12:26:38.669871,321869728,516991072
2021-04-30T12:26:41.170032,291560712,547300088
2021-04-30T12:26:43.670195,263142136,575718664
2021-04-30T12:26:46.170370,234434176,604426624
2021-04-30T12:26:48.670535,204457376,634403424
2021-04-30T12:26:51.170693,175074424,663786376
2021-04-30T12:26:53.670857,145737120,693123680
2021-04-30T12:26:56.171019,116376992,722483808
2021-04-30T12:26:58.671179,313162376,525698424
2021-04-30T12:27:01.171341,285966680,552894120
2021-04-30T12:27:03.671506,255689728,583171072
2021-04-30T12:27:06.171666,228301320,610559480
2021-04-30T12:27:08.671826,198387416,640473384
2021-04-30T12:27:11.171982,168562168,670298632
2021-04-30T12:27:13.672143,141152704,697708096
2021-04-30T12:27:16.172304,110871648,727989152
2021-04-30T12:27:18.672467,308840656,530020144
2021-04-30T12:27:21.172627,281649360,557211440
2021-04-30T12:27:23.672787,251989760,586871040
2021-04-30T12:27:26.172948,223359520,615501280
2021-04-30T12:27:28.673112,192109296,646751504
2021-04-30T12:27:31.173264,162020928,676839872
2021-04-30T12:27:33.673425,132637360,706223440
2021-04-30T12:27:36.173587,102383192,736477608
2021-04-30T12:27:38.673750,305464728,533396072
2021-04-30T12:27:41.173908,276585440,562275360
2021-04-30T12:27:43.674067,248733296,590127504
2021-04-30T12:27:46.174224,219390952,619469848
2021-04-30T12:27:48.674405,187405008,651455792
2021-04-30T12:27:51.174564,160654736,678206064
2021-04-30T12:27:53.674728,128109352,710751448
2021-04-30T12:27:56.174916,99974232,738886568
2021-04-30T12:27:58.675077,304350680,534510120
2021-04-30T12:28:01.175232,274588448,564272352
2021-04-30T12:28:03.675390,245283432,593577368
2021-04-30T12:28:06.175549,216459984,622400816
2021-04-30T12:28:08.675717,186563176,652297624
2021-04-30T12:28:11.175888,157831520,681029280
2021-04-30T12:28:13.676049,128169416,710691384
2021-04-30T12:28:16.176215,98442088,740418712
2021-04-30T12:28:18.676381,301782144,537078656
2021-04-30T12:28:21.176543,270871448,567989352
2021-04-30T12:28:23.676687,244080640,594780160
2021-04-30T12:28:26.176834,215715192,623145608
2021-04-30T12:28:28.677003,185409952,653450848
2021-04-30T12:28:31.177162,156982808,681877992
2021-04-30T12:28:33.677317,126113880,712746920
2021-04-30T12:28:36.177455,98908288,739952512
2021-04-30T12:28:38.677610,299577504,539283296
2021-04-30T12:28:41.177764,268261712,570599088
2021-04-30T12:28:43.677924,240791312,598069488
2021-04-30T12:28:46.178093,211548328,627312472
2021-04-30T12:28:48.678259,181202040,657658760
2021-04-30T12:28:51.178424,152764512,686096288
2021-04-30T12:28:53.678596,121474624,717386176
2021-04-30T12:28:56.178771,320358488,518502312
2021-04-30T12:28:58.678931,290980064,547880736
2021-04-30T12:29:01.179091,259611784,579249016
2021-04-30T12:29:03.679245,229761424,609099376
2021-04-30T12:29:06.179416,198740256,640120544
2021-04-30T12:29:08.679578,167825488,671035312
2021-04-30T12:29:11.179747,140010512,698850288
2021-04-30T12:29:13.679912,114813608,724047192
2021-04-30T12:29:16.180074,316039320,522821480
2021-04-30T12:29:18.680238,286693312,552170800
2021-04-30T12:29:21.180400,257939696,580921104
2021-04-30T12:29:23.680563,228731408,610129392
2021-04-30T12:29:26.180733,199210112,639650688
2021-04-30T12:29:28.680896,169243232,669617568
2021-04-30T12:29:31.181065,141595344,697265456
2021-04-30T12:29:33.681231,110542176,728318624
2021-04-30T12:29:36.181399,309255168,529605632
2021-04-30T12:29:38.681561,279133232,559727568
2021-04-30T12:29:41.181724,248830960,590029840
2021-04-30T12:29:43.681890,219503688,619357112
2021-04-30T12:29:46.182055,191797888,647062912
2021-04-30T12:29:48.682218,160781384,678079416
2021-04-30T12:29:51.182383,132638408,706222392
2021-04-30T12:29:53.682540,103669928,735190872
2021-04-30T12:29:56.182702,299597704,539263096
2021-04-30T12:29:58.682851,269528968,569331832
2021-04-30T12:30:01.183001,241929056,596931744
2021-04-30T12:30:03.683165,215010336,623850464
2021-04-30T12:30:06.183328,185645640,653215160
2021-04-30T12:30:08.683486,156285632,682575168
2021-04-30T12:30:11.183656,126923968,711936832
2021-04-30T12:30:13.683823,324032032,514828768
2021-04-30T12:30:16.183990,298918904,539941896
2021-04-30T12:30:18.684157,268601352,570259448
2021-04-30T12:30:21.184320,239248392,599612408
2021-04-30T12:30:23.684493,210831832,628028968
2021-04-30T12:30:26.184654,181456944,657403856
2021-04-30T12:30:28.684810,150911896,687948904
2021-04-30T12:30:31.184966,118611384,720249416
2021-04-30T12:30:33.685132,315660440,523200360
2021-04-30T12:30:36.185297,286298264,552562536
2021-04-30T12:30:38.685453,261088096,577772704
2021-04-30T12:30:41.185616,231774360,607086440
2021-04-30T12:30:43.685774,202387960,636472840
2021-04-30T12:30:46.185937,172979840,665880960
2021-04-30T12:30:48.686097,143680104,695180696
2021-04-30T12:30:51.186261,114300496,724560304
2021-04-30T12:30:53.686428,311392520,527468280
2021-04-30T12:30:56.186592,282030344,556830456
2021-04-30T12:30:58.686753,253079776,585781024
2021-04-30T12:31:01.186930,223306416,615554384
2021-04-30T12:31:03.687091,139411640,699449160
2021-04-30T12:31:06.187256,112244824,726615976
2021-04-30T12:31:08.687423,301104208,537756592
2021-04-30T12:31:11.187592,270026336,568834464
2021-04-30T12:31:13.687756,238240360,600620440
2021-04-30T12:31:16.187916,209311928,629548872
2021-04-30T12:31:18.688078,177750536,661110264
2021-04-30T12:31:21.188241,145958008,692902792
2021-04-30T12:31:23.688403,116598728,722262072
2021-04-30T12:31:26.188569,301831504,537029296
2021-04-30T12:31:28.688735,276467064,562393736
2021-04-30T12:31:31.188896,249181992,589678808
2021-04-30T12:31:33.689042,221989464,616871336
2021-04-30T12:31:36.189176,196821592,642039208
2021-04-30T12:31:38.689319,167690312,671170488
2021-04-30T12:31:41.189475,138333296,700527504
2021-04-30T12:31:43.689629,109529168,729331632
2021-04-30T12:31:46.189792,297217184,541643616
2021-04-30T12:31:48.689953,267774744,571086056
2021-04-30T12:31:51.190116,237065920,601794880
2021-04-30T12:31:53.690275,209089336,629771464
2021-04-30T12:31:56.190437,179853672,659007128
2021-04-30T12:31:58.690602,150369080,688491720
2021-04-30T12:32:01.190782,121063936,717796864
2021-04-30T12:32:03.690949,311379864,527480936
2021-04-30T12:32:06.191100,282046184,556814616
2021-04-30T12:32:08.691258,252736032,586124768
2021-04-30T12:32:11.191419,223382488,615478312
2021-04-30T12:32:13.691584,193739944,645120856
2021-04-30T12:32:16.191749,164633024,674227776
2021-04-30T12:32:18.691920,135518256,703342544
2021-04-30T12:32:21.192091,104997768,733863032
2021-04-30T12:32:23.692258,291408064,547452736
2021-04-30T12:32:26.192421,264299632,574561168
2021-04-30T12:32:28.692579,234705840,604154960
2021-04-30T12:32:31.192744,204737584,634123216
2021-04-30T12:32:33.692903,175366920,663493880
2021-04-30T12:32:36.193063,147376200,691484600
2021-04-30T12:32:38.693221,116648432,722212368
2021-04-30T12:32:41.193386,304658384,534202416
2021-04-30T12:32:43.693548,276135480,562725320
2021-04-30T12:32:46.193719,246782360,592078440
2021-04-30T12:32:48.693885,217428624,621432176
2021-04-30T12:32:51.194049,187220088,651640712
2021-04-30T12:32:53.694204,156870392,681990408
2021-04-30T12:32:56.194361,127024480,711836320
2021-04-30T12:32:58.694528,310187800,528673000
2021-04-30T12:33:01.194687,283268744,555592056
2021-04-30T12:33:03.694843,258975152,579885648
2021-04-30T12:33:06.194995,229558064,609302736
2021-04-30T12:33:08.695155,200198456,638662344
2021-04-30T12:33:11.195319,170850720,668010080
2021-04-30T12:33:13.695487,141489344,697371456
2021-04-30T12:33:16.195646,112914064,725946736
2021-04-30T12:33:18.695809,296817040,542043760
2021-04-30T12:33:21.195977,270742736,568118064
2021-04-30T12:33:23.696134,241388040,597472760
2021-04-30T12:33:26.196280,212047432,626813368
2021-04-30T12:33:28.696444,181718544,657142256
2021-04-30T12:33:31.196593,152776136,686084664
2021-04-30T12:33:33.696729,121576952,717283848
2021-04-30T12:33:36.196883,312841896,526018904
2021-04-30T12:33:38.697045,284466304,554394496
2021-04-30T12:33:41.197201,255086456,583774344
2021-04-30T12:33:43.697358,227993120,610867680
2021-04-30T12:33:46.197516,200495984,638364816
2021-04-30T12:33:48.697675,169305528,669555272
2021-04-30T12:33:51.197834,141846776,697014024
2021-04-30T12:33:53.697995,112474240,726386560
2021-04-30T12:33:56.198158,296069272,542791528
2021-04-30T12:33:58.698323,267908760,570952040
2021-04-30T12:34:01.198503,237940432,600920368
2021-04-30T12:34:03.698660,209466768,629394032
2021-04-30T12:34:06.198828,177846784,661014016
2021-04-30T12:34:08.698988,147036856,691823944
2021-04-30T12:34:11.199148,118204912,720655888
2021-04-30T12:34:13.699309,307246200,531614600
2021-04-30T12:34:16.199470,281281288,557579512
2021-04-30T12:34:18.699629,252854472,586006328
2021-04-30T12:34:21.199782,224326984,614533816
2021-04-30T12:34:23.699939,194842848,644017952
2021-04-30T12:34:26.200097,165631696,673229104
2021-04-30T12:34:28.700258,137629128,701231672
2021-04-30T12:34:31.200432,109278336,729582464
2021-04-30T12:34:33.700606,313470544,525390256
2021-04-30T12:34:36.200773,287437440,551423360
2021-04-30T12:34:38.700936,258903528,579957272
2021-04-30T12:34:41.201094,228063280,610797520
2021-04-30T12:34:43.701251,197936896,640923904
2021-04-30T12:34:46.201411,168489856,670370944
2021-04-30T12:34:48.701575,141504080,697356720
2021-04-30T12:34:51.201731,112754856,726105944
2021-04-30T12:34:53.701893,298746736,540114064
2021-04-30T12:34:56.202052,267804432,571056368
2021-04-30T12:34:58.702212,240226304,598634496
2021-04-30T12:35:01.202374,211355104,627505696
2021-04-30T12:35:03.702548,183099680,655761120
2021-04-30T12:35:06.202711,155257720,683603080
2021-04-30T12:35:08.702887,125201720,713659080
2021-04-30T12:35:11.203049,309743160,529117640
2021-04-30T12:35:13.703210,283705224,555155576
2021-04-30T12:35:16.203373,254400536,584460264
2021-04-30T12:35:18.703531,225857248,613003552
2021-04-30T12:35:21.203701,196521184,642339616
2021-04-30T12:35:23.703862,166256496,672604304
2021-04-30T12:35:26.204024,137755320,701105480
2021-04-30T12:35:28.704169,108350128,730510672
2021-04-30T12:35:31.204322,292815384,546045416
2021-04-30T12:35:33.704484,263524288,575336512
2021-04-30T12:35:36.204654,238320024,600540776
2021-04-30T12:35:38.704818,209000384,629860416
2021-04-30T12:35:41.204970,178707664,660153136
2021-04-30T12:35:43.705118,150231624,688629176
2021-04-30T12:35:46.205261,120917952,717942848
2021-04-30T12:35:48.705412,308286032,530574768
2021-04-30T12:35:51.205571,277385168,561475632
2021-04-30T12:35:53.705732,245767072,593093728
2021-04-30T12:35:56.205892,218224808,620635992
2021-04-30T12:35:58.706051,191213568,647647232
2021-04-30T12:36:01.206220,162742232,676118568
2021-04-30T12:36:03.706373,131438576,707422224
2021-04-30T12:36:06.206533,100760432,738100368
2021-04-30T12:36:08.706703,284310752,554550048
2021-04-30T12:36:11.206883,259095848,579764952
2021-04-30T12:36:13.707050,231633992,607226808
2021-04-30T12:36:16.207213,202708880,636151920
2021-04-30T12:36:18.707380,174407552,664453248
2021-04-30T12:36:21.207540,144453760,694407040
2021-04-30T12:36:23.707700,113184376,725676424
2021-04-30T12:36:26.207864,304229512,534631288
2021-04-30T12:36:28.708026,275779992,563080808
2021-04-30T12:36:31.208192,247259680,591601120
2021-04-30T12:36:33.708352,219491736,619369064
2021-04-30T12:36:36.208512,110295168,728565632
2021-04-30T12:36:38.708674,285682064,553178736
2021-04-30T12:36:41.208833,256283416,582577384
2021-04-30T12:36:43.708990,225512656,613348144
2021-04-30T12:36:46.209157,200285952,638574848
2021-04-30T12:36:48.709316,169756976,669103824
2021-04-30T12:36:51.209474,142310296,696550504
2021-04-30T12:36:53.709634,113702824,725157976
2021-04-30T12:36:56.209795,280890072,557970728
2021-04-30T12:36:58.709962,252617456,586243344
2021-04-30T12:37:01.210127,220961360,617899440
2021-04-30T12:37:03.710302,195144512,643716288
2021-04-30T12:37:06.210468,168393912,670466888
2021-04-30T12:37:08.710632,140591840,698268960
2021-04-30T12:37:11.210808,109672864,729187936
2021-04-30T12:37:13.710976,279117240,559743560
2021-04-30T12:37:16.211135,250958328,587902472
2021-04-30T12:37:18.711297,223224544,615636256
2021-04-30T12:37:21.211463,190944128,647916672
2021-04-30T12:37:23.711618,161631648,677229152
2021-04-30T12:37:26.211779,136410496,702450304
2021-04-30T12:37:28.711938,106565256,732295544
2021-04-30T12:37:31.212102,275909864,562950936
2021-04-30T12:37:33.712259,247389936,591470864
2021-04-30T12:37:36.212420,220082288,618778512
2021-04-30T12:37:38.712598,190328000,648532800
2021-04-30T12:37:41.212736,161345472,677515328
2021-04-30T12:37:43.712875,130341200,708519600
2021-04-30T12:37:46.213034,299624848,539235952
2021-04-30T12:37:48.713198,271612600,567248200
2021-04-30T12:37:51.213363,244789760,594071040
2021-04-30T12:37:53.713526,216576728,622284072
2021-04-30T12:37:56.213665,187782016,651078784
2021-04-30T12:37:58.713816,160942152,677918648
2021-04-30T12:38:01.213982,129855528,709005272
2021-04-30T12:38:03.714142,102558368,736302432
2021-04-30T12:38:06.214310,274114624,564746176
2021-04-30T12:38:08.714472,244826688,594034112
2021-04-30T12:38:11.214629,215674568,623186232
2021-04-30T12:38:13.714795,186871520,651989280
2021-04-30T12:38:16.214958,157006792,681854008
2021-04-30T12:38:18.715121,127636888,711223912
2021-04-30T12:38:21.222789,295435488,543425312
2021-04-30T12:38:23.722954,269803456,569057344
2021-04-30T12:38:26.223116,240821040,598039760
2021-04-30T12:38:28.723279,211488152,627372648
2021-04-30T12:38:31.223440,181725120,657135680
2021-04-30T12:38:33.723602,154442328,684418472
2021-04-30T12:38:36.223765,125134976,713725824
2021-04-30T12:38:38.723937,291007120,547853680
2021-04-30T12:38:41.224105,262825496,576035304
2021-04-30T12:38:43.724273,232673984,606186816
2021-04-30T12:38:46.224434,203322360,635538440
2021-04-30T12:38:48.724605,173932544,664928256
2021-04-30T12:38:51.224772,144578528,694282272
2021-04-30T12:38:53.724932,115230296,723630504
2021-04-30T12:38:56.225098,282578472,556282328
2021-04-30T12:38:58.725270,252874048,585986752
2021-04-30T12:39:01.225439,221415016,617445784
2021-04-30T12:39:03.725604,190374664,648486136
2021-04-30T12:39:06.225770,163988656,674872144
2021-04-30T12:39:08.725931,135840576,703020224
2021-04-30T12:39:11.226078,106474168,732386632
2021-04-30T12:39:13.726230,272405336,566455464
2021-04-30T12:39:16.226394,240591632,598269168
2021-04-30T12:39:18.726560,214988928,623871872
2021-04-30T12:39:21.226724,186826680,652034120
2021-04-30T12:39:23.726893,157482992,681377808
2021-04-30T12:39:26.227056,131343128,707517672
2021-04-30T12:39:28.727219,294916880,543943920
2021-04-30T12:39:31.227381,265209456,573651344
2021-04-30T12:39:33.727544,239267752,599593048
2021-04-30T12:39:36.227711,211074544,627786256
2021-04-30T12:39:38.727874,183391488,655469312
2021-04-30T12:39:41.228038,154870200,683990600
2021-04-30T12:39:43.728201,127161040,711699760
2021-04-30T12:39:46.228365,295190920,543669880
2021-04-30T12:39:48.728527,266201544,572659256
2021-04-30T12:39:51.228689,235671888,603188912
2021-04-30T12:39:53.728847,155069928,683790872
2021-04-30T12:39:56.229003,125276704,713584096
2021-04-30T12:39:58.729166,281760120,557100680
2021-04-30T12:40:01.229334,253409424,585451376
2021-04-30T12:40:03.729492,227590632,611270168
2021-04-30T12:40:06.229655,197874440,640986360
2021-04-30T12:40:08.729822,167842512,671018288
2021-04-30T12:40:11.229987,140225816,698634984
2021-04-30T12:40:13.730146,228302120,610558680
2021-04-30T12:40:16.230293,199261000,639599800
2021-04-30T12:40:18.730449,113000936,725859864
2021-04-30T12:40:21.230618,249973672,588887128
